FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE,Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente),_merge
A,43008,KILLINJ,F,2022,1,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,KILLINJ,F,2023,0,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,KILLINJ,M,2020,0,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,KILLINJ,M,2021,0,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,KILLINJ,M,2022,0,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,KILLINJ,M,2023,0,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,ROADACC,9,2020,2,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,ROADACC,9,2021,1,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,ROADACC,9,2022,1,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43008,ROADACC,9,2023,0,43.0,43008.0,Camporotondo di Fiastrone,511.0,8.8058,2020.0,both
A,43009,KILLINJ,F,2020,4,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,F,2021,20,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,F,2022,18,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,F,2023,18,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,F,2024,22,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,M,2020,0,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,M,2021,0,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,M,2022,0,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,M,2023,0,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,KILLINJ,M,2024,0,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,ROADACC,9,2020,3,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,ROADACC,9,2021,13,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,ROADACC,9,2022,15,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,ROADACC,9,2023,8,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43009,ROADACC,9,2024,16,43.0,43009.0,Castelraimondo,4364.0,44.8463,2020.0,both
A,43010,KILLINJ,F,2020,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,F,2021,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,F,2022,4,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,F,2023,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,F,2024,1,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,M,2020,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,M,2021,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,M,2022,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,M,2023,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,KILLINJ,M,2024,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,ROADACC,9,2020,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,ROADACC,9,2021,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,ROADACC,9,2022,2,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,ROADACC,9,2023,0,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43010,ROADACC,9,2024,1,43.0,43010.0,Castelsantangelo sul Nera,241.0,70.6713,2020.0,both
A,43011,KILLINJ,F,2020,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,F,2021,3,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,F,2022,1,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,F,2023,1,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,F,2024,3,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,M,2020,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,M,2021,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,M,2022,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,M,2023,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,KILLINJ,M,2024,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,ROADACC,9,2020,0,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,ROADACC,9,2021,2,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,ROADACC,9,2022,1,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,ROADACC,9,2023,1,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43011,ROADACC,9,2024,2,43.0,43011.0,Cessapalombo,443.0,27.5803,2020.0,both
A,43012,KILLINJ,F,2020,18,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,F,2021,26,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,F,2022,9,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,F,2023,33,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,F,2024,16,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,M,2020,0,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,M,2021,1,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,M,2022,2,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,M,2023,0,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,KILLINJ,M,2024,0,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,ROADACC,9,2020,14,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,ROADACC,9,2021,18,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,ROADACC,9,2022,9,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,ROADACC,9,2023,21,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43012,ROADACC,9,2024,14,43.0,43012.0,Cingoli,9797.0,148.1969,2020.0,both
A,43013,KILLINJ,F,2020,212,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,F,2021,262,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,F,2022,263,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,F,2023,286,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,F,2024,264,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,M,2020,2,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,M,2021,1,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,M,2022,1,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,M,2023,0,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,KILLINJ,M,2024,2,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,ROADACC,9,2020,165,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,ROADACC,9,2021,195,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,ROADACC,9,2022,197,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,ROADACC,9,2023,204,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43013,ROADACC,9,2024,207,43.0,43013.0,Civitanova Marche,41894.0,46.0658,2020.0,both
A,43014,KILLINJ,F,2020,3,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,F,2021,5,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,F,2022,6,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,F,2023,14,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,F,2024,3,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,M,2020,0,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,M,2021,0,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,M,2022,0,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,M,2023,0,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,KILLINJ,M,2024,0,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,ROADACC,9,2020,2,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,ROADACC,9,2021,4,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,ROADACC,9,2022,3,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,ROADACC,9,2023,7,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43014,ROADACC,9,2024,2,43.0,43014.0,Colmurano,1190.0,11.1987,2020.0,both
A,43015,KILLINJ,F,2020,42,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,F,2021,69,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,F,2022,81,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,F,2023,62,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,F,2024,60,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,M,2020,1,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,M,2021,0,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,M,2022,0,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,M,2023,2,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,KILLINJ,M,2024,0,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,ROADACC,9,2020,30,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,ROADACC,9,2021,43,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,ROADACC,9,2022,58,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,ROADACC,9,2023,49,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43015,ROADACC,9,2024,43,43.0,43015.0,Corridonia,14941.0,61.9643,2020.0,both
A,43016,KILLINJ,F,2020,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,F,2021,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,F,2022,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,F,2023,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,M,2020,0,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,M,2021,0,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,M,2022,0,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,KILLINJ,M,2023,0,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,ROADACC,9,2020,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,ROADACC,9,2021,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,ROADACC,9,2022,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43016,ROADACC,9,2023,1,43.0,43016.0,Esanatoglia,1917.0,47.909,2020.0,both
A,43017,KILLINJ,F,2020,4,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,F,2021,5,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,F,2022,2,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,F,2023,3,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,F,2024,6,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,M,2020,0,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,M,2021,0,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,M,2022,0,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,M,2023,0,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,KILLINJ,M,2024,0,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,ROADACC,9,2020,2,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,ROADACC,9,2021,3,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,ROADACC,9,2022,1,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,ROADACC,9,2023,3,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43017,ROADACC,9,2024,5,43.0,43017.0,Fiastra,642.0,84.4799,2020.0,both
A,43019,KILLINJ,F,2020,3,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,F,2021,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,F,2022,4,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,F,2023,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,F,2024,2,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,M,2020,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,M,2021,1,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,M,2022,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,M,2023,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,KILLINJ,M,2024,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,ROADACC,9,2020,3,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,ROADACC,9,2021,1,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,ROADACC,9,2022,3,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,ROADACC,9,2023,0,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43019,ROADACC,9,2024,2,43.0,43019.0,Fiuminata,1288.0,76.2168,2020.0,both
A,43020,KILLINJ,F,2020,8,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,F,2021,1,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,F,2022,1,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,F,2023,6,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,F,2024,5,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,M,2020,0,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,M,2021,0,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,M,2022,0,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,M,2023,0,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,KILLINJ,M,2024,0,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,ROADACC,9,2020,4,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,ROADACC,9,2021,1,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,ROADACC,9,2022,1,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,ROADACC,9,2023,2,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43020,ROADACC,9,2024,3,43.0,43020.0,Gagliole,538.0,24.0501,2020.0,both
A,43021,KILLINJ,F,2020,3,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,F,2021,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,F,2022,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,F,2023,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,F,2024,1,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,M,2020,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,M,2021,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,M,2022,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,M,2023,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,KILLINJ,M,2024,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,ROADACC,9,2020,3,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,ROADACC,9,2021,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,ROADACC,9,2022,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,ROADACC,9,2023,0,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43021,ROADACC,9,2024,1,43.0,43021.0,Gualdo,736.0,22.2234,2020.0,both
A,43022,KILLINJ,F,2020,4,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,F,2021,1,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,F,2022,6,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,F,2023,1,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,M,2020,0,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,M,2021,0,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,M,2022,0,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,KILLINJ,M,2023,0,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,ROADACC,9,2020,3,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,ROADACC,9,2021,1,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,ROADACC,9,2022,5,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43022,ROADACC,9,2023,1,43.0,43022.0,Loro Piceno,2203.0,32.5783,2020.0,both
A,43023,KILLINJ,F,2020,144,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,F,2021,185,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,F,2022,172,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,F,2023,211,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,F,2024,192,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,M,2020,2,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,M,2021,2,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,M,2022,1,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,M,2023,3,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,KILLINJ,M,2024,4,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,ROADACC,9,2020,113,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,ROADACC,9,2021,142,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,ROADACC,9,2022,134,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,ROADACC,9,2023,157,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43023,ROADACC,9,2024,154,43.0,43023.0,Macerata,41079.0,92.5263,2020.0,both
A,43024,KILLINJ,F,2020,18,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,F,2021,12,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,F,2022,33,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,F,2023,34,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,F,2024,24,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,M,2020,0,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,M,2021,1,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,M,2022,0,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,M,2023,0,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,KILLINJ,M,2024,0,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,ROADACC,9,2020,12,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,ROADACC,9,2021,9,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,ROADACC,9,2022,23,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,ROADACC,9,2023,20,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43024,ROADACC,9,2024,18,43.0,43024.0,Matelica,9364.0,81.1,2020.0,both
A,43025,KILLINJ,F,2020,16,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,F,2021,11,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,F,2022,12,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,F,2023,4,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,F,2024,9,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,M,2020,0,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,M,2021,0,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,M,2022,0,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,M,2023,0,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,KILLINJ,M,2024,1,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,ROADACC,9,2020,9,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,ROADACC,9,2021,5,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,ROADACC,9,2022,6,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,ROADACC,9,2023,1,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43025,ROADACC,9,2024,8,43.0,43025.0,Mogliano,4407.0,29.2582,2020.0,both
A,43026,KILLINJ,F,2020,35,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,F,2021,15,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,F,2022,18,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,F,2023,20,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,F,2024,24,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,M,2020,1,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,M,2021,0,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,M,2022,0,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,M,2023,0,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,KILLINJ,M,2024,1,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,ROADACC,9,2020,22,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,ROADACC,9,2021,13,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,ROADACC,9,2022,14,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,ROADACC,9,2023,11,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43026,ROADACC,9,2024,15,43.0,43026.0,Montecassiano,6961.0,33.3569,2020.0,both
A,43027,KILLINJ,F,2020,1,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,F,2021,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,F,2022,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,F,2023,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,M,2020,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,M,2021,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,M,2022,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,KILLINJ,M,2023,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,ROADACC,9,2020,1,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
A,43027,ROADACC,9,2021,0,43.0,43027.0,Monte Cavallo,108.0,38.5079,2020.0,both
