ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ),INCIDENTI_PRO_CAPITE(1000),DENSITA_INCIDENTI,DENSITA_POPOLAZIONE
58065,incidenti_stradali,incidenti,2024,61,258,Monterotondo,41258,40.9352,1.478501139173009,1.4901600578475247,1007.8856338798881
58066,incidenti_stradali,incidenti,2020,1,258,Montorio Romano,1992,23.3928,0.502008032128514,0.04274819602612769,85.15440648404638
58066,incidenti_stradali,incidenti,2021,2,258,Montorio Romano,1992,23.3928,1.004016064257028,0.08549639205225538,85.15440648404638
58066,incidenti_stradali,incidenti,2022,0,258,Montorio Romano,1992,23.3928,0.0,0.0,85.15440648404638
58066,incidenti_stradali,incidenti,2023,0,258,Montorio Romano,1992,23.3928,0.0,0.0,85.15440648404638
58067,incidenti_stradali,incidenti,2020,3,258,Moricone,2480,19.5872,1.2096774193548387,0.15316124816206503,126.61329848064042
58067,incidenti_stradali,incidenti,2021,0,258,Moricone,2480,19.5872,0.0,0.0,126.61329848064042
58067,incidenti_stradali,incidenti,2022,1,258,Moricone,2480,19.5872,0.4032258064516129,0.05105374938735501,126.61329848064042
58067,incidenti_stradali,incidenti,2023,0,258,Moricone,2480,19.5872,0.0,0.0,126.61329848064042
58067,incidenti_stradali,incidenti,2024,2,258,Moricone,2480,19.5872,0.8064516129032258,0.10210749877471002,126.61329848064042
58068,incidenti_stradali,incidenti,2020,9,258,Morlupo,8424,24.0841,1.0683760683760686,0.37369052611473963,349.77433244339625
58068,incidenti_stradali,incidenti,2021,13,258,Morlupo,8424,24.0841,1.5432098765432098,0.5397752043879572,349.77433244339625
58068,incidenti_stradali,incidenti,2022,14,258,Morlupo,8424,24.0841,1.6619183285849952,0.5812963739562617,349.77433244339625
58068,incidenti_stradali,incidenti,2023,13,258,Morlupo,8424,24.0841,1.5432098765432098,0.5397752043879572,349.77433244339625
58068,incidenti_stradali,incidenti,2024,9,258,Morlupo,8424,24.0841,1.0683760683760686,0.37369052611473963,349.77433244339625
58069,incidenti_stradali,incidenti,2020,5,258,Nazzano,1339,12.3969,3.734129947722181,0.40332663811114067,108.01087368616348
58069,incidenti_stradali,incidenti,2021,7,258,Nazzano,1339,12.3969,5.227781926811053,0.5646572933555969,108.01087368616348
58069,incidenti_stradali,incidenti,2022,3,258,Nazzano,1339,12.3969,2.2404779686333085,0.24199598286668442,108.01087368616348
58069,incidenti_stradali,incidenti,2023,7,258,Nazzano,1339,12.3969,5.227781926811053,0.5646572933555969,108.01087368616348
58069,incidenti_stradali,incidenti,2024,10,258,Nazzano,1339,12.3969,7.468259895444362,0.8066532762222813,108.01087368616348
58070,incidenti_stradali,incidenti,2020,5,258,Nemi,1872,7.3249,2.6709401709401708,0.6826031754699723,255.56662889595762
58070,incidenti_stradali,incidenti,2021,2,258,Nemi,1872,7.3249,1.0683760683760686,0.2730412701879889,255.56662889595762
58070,incidenti_stradali,incidenti,2022,2,258,Nemi,1872,7.3249,1.0683760683760686,0.2730412701879889,255.56662889595762
58070,incidenti_stradali,incidenti,2023,5,258,Nemi,1872,7.3249,2.6709401709401708,0.6826031754699723,255.56662889595762
58070,incidenti_stradali,incidenti,2024,2,258,Nemi,1872,7.3249,1.0683760683760686,0.2730412701879889,255.56662889595762
58071,incidenti_stradali,incidenti,2020,5,258,Nerola,1900,17.096,2.631578947368421,0.2924660739354235,111.13710809546093
58071,incidenti_stradali,incidenti,2021,4,258,Nerola,1900,17.096,2.1052631578947367,0.2339728591483388,111.13710809546093
58071,incidenti_stradali,incidenti,2022,2,258,Nerola,1900,17.096,1.0526315789473684,0.1169864295741694,111.13710809546093
58071,incidenti_stradali,incidenti,2023,7,258,Nerola,1900,17.096,3.6842105263157894,0.4094525035095929,111.13710809546093
58071,incidenti_stradali,incidenti,2024,6,258,Nerola,1900,17.096,3.1578947368421053,0.3509592887225082,111.13710809546093
58072,incidenti_stradali,incidenti,2020,93,258,Nettuno,48500,71.6278,1.9175257731958764,1.2983785625134376,677.1114008806637
58072,incidenti_stradali,incidenti,2021,123,258,Nettuno,48500,71.6278,2.536082474226804,1.7172103568726111,677.1114008806637
58072,incidenti_stradali,incidenti,2022,135,258,Nettuno,48500,71.6278,2.783505154639175,1.8847430746162805,677.1114008806637
58072,incidenti_stradali,incidenti,2023,168,258,Nettuno,48500,71.6278,3.4639175257731956,2.345458048411371,677.1114008806637
58072,incidenti_stradali,incidenti,2024,101,258,Nettuno,48500,71.6278,2.0824742268041234,1.4100670410092173,677.1114008806637
58073,incidenti_stradali,incidenti,2020,10,258,Olevano Romano,6455,26.1597,1.549186676994578,0.3822673807421339,246.75359426904743
58073,incidenti_stradali,incidenti,2021,6,258,Olevano Romano,6455,26.1597,0.9295120061967468,0.22936042844528032,246.75359426904743
58073,incidenti_stradali,incidenti,2022,9,258,Olevano Romano,6455,26.1597,1.39426800929512,0.3440406426679205,246.75359426904743
58073,incidenti_stradali,incidenti,2023,4,258,Olevano Romano,6455,26.1597,0.6196746707978311,0.15290695229685355,246.75359426904743
58073,incidenti_stradali,incidenti,2024,2,258,Olevano Romano,6455,26.1597,0.30983733539891556,0.07645347614842678,246.75359426904743
58074,incidenti_stradali,incidenti,2020,33,258,Palestrina,21921,47.0165,1.5054057752839742,0.7018812544532239,466.24057511724607
58074,incidenti_stradali,incidenti,2021,45,258,Palestrina,21921,47.0165,2.0528260572054196,0.9571108015271235,466.24057511724607
58074,incidenti_stradali,incidenti,2022,55,258,Palestrina,21921,47.0165,2.5090096254732903,1.169802090755373,466.24057511724607
58074,incidenti_stradali,incidenti,2023,50,258,Palestrina,21921,47.0165,2.2809178413393547,1.0634564461412483,466.24057511724607
58074,incidenti_stradali,incidenti,2024,42,258,Palestrina,21921,47.0165,1.915970986725058,0.8933034147586485,466.24057511724607
58075,incidenti_stradali,incidenti,2020,12,258,Palombara Sabina,12835,75.8028,0.9349435138293729,0.15830549794994378,169.32092218229405
58075,incidenti_stradali,incidenti,2021,13,258,Palombara Sabina,12835,75.8028,1.0128554733151538,0.17149762277910577,169.32092218229405
58075,incidenti_stradali,incidenti,2022,14,258,Palombara Sabina,12835,75.8028,1.090767432800935,0.18468974760826776,169.32092218229405
58075,incidenti_stradali,incidenti,2023,3,258,Palombara Sabina,12835,75.8028,0.23373587845734323,0.039576374487485945,169.32092218229405
58075,incidenti_stradali,incidenti,2024,8,258,Palombara Sabina,12835,75.8028,0.6232956758862485,0.10553699863329587,169.32092218229405
58076,incidenti_stradali,incidenti,2020,0,258,Percile,217,17.7577,0.0,0.0,12.220051020120849
58076,incidenti_stradali,incidenti,2021,0,258,Percile,217,17.7577,0.0,0.0,12.220051020120849
58076,incidenti_stradali,incidenti,2022,1,258,Percile,217,17.7577,4.608294930875576,0.05631359917106382,12.220051020120849
58076,incidenti_stradali,incidenti,2023,0,258,Percile,217,17.7577,0.0,0.0,12.220051020120849
58077,incidenti_stradali,incidenti,2020,1,258,Pisoniano,739,12.92,1.3531799729364007,0.07739938080495357,57.19814241486068
58077,incidenti_stradali,incidenti,2021,1,258,Pisoniano,739,12.92,1.3531799729364007,0.07739938080495357,57.19814241486068
58077,incidenti_stradali,incidenti,2022,1,258,Pisoniano,739,12.92,1.3531799729364007,0.07739938080495357,57.19814241486068
58077,incidenti_stradali,incidenti,2023,3,258,Pisoniano,739,12.92,4.059539918809201,0.23219814241486067,57.19814241486068
58077,incidenti_stradali,incidenti,2024,3,258,Pisoniano,739,12.92,4.059539918809201,0.23219814241486067,57.19814241486068
58078,incidenti_stradali,incidenti,2020,1,258,Poli,2275,21.7449,0.43956043956043955,0.04598779483924966,104.62223325929298
58078,incidenti_stradali,incidenti,2021,1,258,Poli,2275,21.7449,0.43956043956043955,0.04598779483924966,104.62223325929298
58078,incidenti_stradali,incidenti,2022,3,258,Poli,2275,21.7449,1.3186813186813187,0.13796338451774898,104.62223325929298
58078,incidenti_stradali,incidenti,2023,2,258,Poli,2275,21.7449,0.8791208791208791,0.09197558967849932,104.62223325929298
58078,incidenti_stradali,incidenti,2024,1,258,Poli,2275,21.7449,0.43956043956043955,0.04598779483924966,104.62223325929298
58079,incidenti_stradali,incidenti,2020,133,258,Pomezia,63767,86.5727,2.0857183182523875,1.536281067819301,736.5716906137848
58079,incidenti_stradali,incidenti,2021,153,258,Pomezia,63767,86.5727,2.3993601706211676,1.7673007772658125,736.5716906137848
58079,incidenti_stradali,incidenti,2022,174,258,Pomezia,63767,86.5727,2.7286841156083868,2.0098714721846496,736.5716906137848
58079,incidenti_stradali,incidenti,2023,189,258,Pomezia,63767,86.5727,2.963915504884972,2.183136254269533,736.5716906137848
58079,incidenti_stradali,incidenti,2024,157,258,Pomezia,63767,86.5727,2.4620885410949236,1.8135047191551148,736.5716906137848
58080,incidenti_stradali,incidenti,2020,4,258,Ponzano Romano,1117,19.5196,3.5810205908683974,0.20492223201295107,57.22453328961659
58080,incidenti_stradali,incidenti,2021,3,258,Ponzano Romano,1117,19.5196,2.6857654431512983,0.1536916740097133,57.22453328961659
58080,incidenti_stradali,incidenti,2022,4,258,Ponzano Romano,1117,19.5196,3.5810205908683974,0.20492223201295107,57.22453328961659
58080,incidenti_stradali,incidenti,2023,5,258,Ponzano Romano,1117,19.5196,4.476275738585497,0.25615279001618885,57.22453328961659
58080,incidenti_stradali,incidenti,2024,9,258,Ponzano Romano,1117,19.5196,8.057296329453894,0.4610750220291399,57.22453328961659
58081,incidenti_stradali,incidenti,2020,19,258,Riano,10274,25.4484,1.8493284017909286,0.7466088241303972,403.7188978481948
58081,incidenti_stradali,incidenti,2021,15,258,Riano,10274,25.4484,1.4599961066770488,0.5894280190503136,403.7188978481948
58081,incidenti_stradali,incidenti,2022,19,258,Riano,10274,25.4484,1.8493284017909286,0.7466088241303972,403.7188978481948
58081,incidenti_stradali,incidenti,2023,16,258,Riano,10274,25.4484,1.557329180455519,0.6287232203203345,403.7188978481948
58081,incidenti_stradali,incidenti,2024,18,258,Riano,10274,25.4484,1.7519953280124587,0.7073136228603764,403.7188978481948
58082,incidenti_stradali,incidenti,2020,6,258,Rignano Flaminio,10005,38.5618,0.5997001499250374,0.15559439652713308,259.4536562089944
58082,incidenti_stradali,incidenti,2021,13,258,Rignano Flaminio,10005,38.5618,1.2993503248375813,0.337121192475455,259.4536562089944
58082,incidenti_stradali,incidenti,2022,6,258,Rignano Flaminio,10005,38.5618,0.5997001499250374,0.15559439652713308,259.4536562089944
58082,incidenti_stradali,incidenti,2023,6,258,Rignano Flaminio,10005,38.5618,0.5997001499250374,0.15559439652713308,259.4536562089944
58082,incidenti_stradali,incidenti,2024,6,258,Rignano Flaminio,10005,38.5618,0.5997001499250374,0.15559439652713308,259.4536562089944
58083,incidenti_stradali,incidenti,2020,2,258,Riofreddo,733,12.3841,2.728512960436562,0.16149740392923184,59.188798540063466
58083,incidenti_stradali,incidenti,2021,1,258,Riofreddo,733,12.3841,1.364256480218281,0.08074870196461592,59.188798540063466
58083,incidenti_stradali,incidenti,2022,0,258,Riofreddo,733,12.3841,0.0,0.0,59.188798540063466
58083,incidenti_stradali,incidenti,2023,1,258,Riofreddo,733,12.3841,1.364256480218281,0.08074870196461592,59.188798540063466
58083,incidenti_stradali,incidenti,2024,2,258,Riofreddo,733,12.3841,2.728512960436562,0.16149740392923184,59.188798540063466
58084,incidenti_stradali,incidenti,2020,0,258,Rocca Canterano,184,15.8371,0.0,0.0,11.618288701845666
58084,incidenti_stradali,incidenti,2021,0,258,Rocca Canterano,184,15.8371,0.0,0.0,11.618288701845666
58084,incidenti_stradali,incidenti,2022,0,258,Rocca Canterano,184,15.8371,0.0,0.0,11.618288701845666
58084,incidenti_stradali,incidenti,2023,0,258,Rocca Canterano,184,15.8371,0.0,0.0,11.618288701845666
58085,incidenti_stradali,incidenti,2020,0,258,Rocca di Cave,355,11.0854,0.0,0.0,32.024103776137984
58085,incidenti_stradali,incidenti,2021,0,258,Rocca di Cave,355,11.0854,0.0,0.0,32.024103776137984
58085,incidenti_stradali,incidenti,2022,0,258,Rocca di Cave,355,11.0854,0.0,0.0,32.024103776137984
58085,incidenti_stradali,incidenti,2023,0,258,Rocca di Cave,355,11.0854,0.0,0.0,32.024103776137984
58086,incidenti_stradali,incidenti,2020,11,258,Rocca di Papa,16999,39.7161,0.6470968880522384,0.2769657645136355,428.01282099702644
58086,incidenti_stradali,incidenti,2021,27,258,Rocca di Papa,16999,39.7161,1.5883287252191305,0.6798250583516509,428.01282099702644
58086,incidenti_stradali,incidenti,2022,21,258,Rocca di Papa,16999,39.7161,1.235366786281546,0.5287528231623951,428.01282099702644
58086,incidenti_stradali,incidenti,2023,21,258,Rocca di Papa,16999,39.7161,1.235366786281546,0.5287528231623951,428.01282099702644
58086,incidenti_stradali,incidenti,2024,25,258,Rocca di Papa,16999,39.7161,1.4706747455732692,0.629467646621899,428.01282099702644
58087,incidenti_stradali,incidenti,2020,0,258,Roccagiovine,251,8.4072,0.0,0.0,29.855362070606148
58087,incidenti_stradali,incidenti,2021,0,258,Roccagiovine,251,8.4072,0.0,0.0,29.855362070606148
58087,incidenti_stradali,incidenti,2022,1,258,Roccagiovine,251,8.4072,3.9840637450199203,0.11894566561994481,29.855362070606148
58087,incidenti_stradali,incidenti,2023,0,258,Roccagiovine,251,8.4072,0.0,0.0,29.855362070606148
58088,incidenti_stradali,incidenti,2020,16,258,Rocca Priora,11978,28.2646,1.3357822674903992,0.5660791237095165,423.7809839870368
58088,incidenti_stradali,incidenti,2021,17,258,Rocca Priora,11978,28.2646,1.419268659208549,0.6014590689413613,423.7809839870368
58088,incidenti_stradali,incidenti,2022,17,258,Rocca Priora,11978,28.2646,1.419268659208549,0.6014590689413613,423.7809839870368
58088,incidenti_stradali,incidenti,2023,10,258,Rocca Priora,11978,28.2646,0.8348639171814994,0.3537994523184478,423.7809839870368
58088,incidenti_stradali,incidenti,2024,9,258,Rocca Priora,11978,28.2646,0.7513775254633495,0.318419507086603,423.7809839870368
58089,incidenti_stradali,incidenti,2020,0,258,Rocca Santo Stefano,951,9.5724,0.0,0.0,99.34812586185282
58089,incidenti_stradali,incidenti,2021,0,258,Rocca Santo Stefano,951,9.5724,0.0,0.0,99.34812586185282
58089,incidenti_stradali,incidenti,2022,0,258,Rocca Santo Stefano,951,9.5724,0.0,0.0,99.34812586185282
58089,incidenti_stradali,incidenti,2023,0,258,Rocca Santo Stefano,951,9.5724,0.0,0.0,99.34812586185282
58090,incidenti_stradali,incidenti,2020,0,258,Roiate,663,10.3501,0.0,0.0,64.05735210287824
58090,incidenti_stradali,incidenti,2021,0,258,Roiate,663,10.3501,0.0,0.0,64.05735210287824
58090,incidenti_stradali,incidenti,2022,0,258,Roiate,663,10.3501,0.0,0.0,64.05735210287824
58090,incidenti_stradali,incidenti,2023,0,258,Roiate,663,10.3501,0.0,0.0,64.05735210287824
58091,incidenti_stradali,incidenti,2020,8229,258,Roma,2770226,1287.3716,2.970515762973851,6.39209378240129,2151.8464443366624
58091,incidenti_stradali,incidenti,2021,11129,258,Roma,2770226,1287.3716,4.01736176037623,8.644745619679664,2151.8464443366624
58091,incidenti_stradali,incidenti,2022,13181,258,Roma,2770226,1287.3716,4.758095548883015,10.238690988678018,2151.8464443366624
58091,incidenti_stradali,incidenti,2023,12817,258,Roma,2770226,1287.3716,4.6266983271400965,9.9559443442748,2151.8464443366624
58091,incidenti_stradali,incidenti,2024,13924,258,Roma,2770226,1287.3716,5.026304713045073,10.815835924918648,2151.8464443366624
58092,incidenti_stradali,incidenti,2020,2,258,Roviano,1258,8.5016,1.589825119236884,0.2352498353251153,147.9721464194975
58092,incidenti_stradali,incidenti,2021,4,258,Roviano,1258,8.5016,3.179650238473768,0.4704996706502306,147.9721464194975
58092,incidenti_stradali,incidenti,2022,4,258,Roviano,1258,8.5016,3.179650238473768,0.4704996706502306,147.9721464194975
58092,incidenti_stradali,incidenti,2023,2,258,Roviano,1258,8.5016,1.589825119236884,0.2352498353251153,147.9721464194975
58092,incidenti_stradali,incidenti,2024,5,258,Roviano,1258,8.5016,3.9745627980922094,0.5881245883127882,147.9721464194975
58093,incidenti_stradali,incidenti,2020,1,258,Sacrofano,7231,28.4283,0.13829345871940257,0.03517621525029636,254.35921247489298
58093,incidenti_stradali,incidenti,2021,2,258,Sacrofano,7231,28.4283,0.27658691743880515,0.07035243050059271,254.35921247489298
58093,incidenti_stradali,incidenti,2022,4,258,Sacrofano,7231,28.4283,0.5531738348776103,0.14070486100118543,254.35921247489298
58093,incidenti_stradali,incidenti,2023,3,258,Sacrofano,7231,28.4283,0.4148803761582077,0.10552864575088908,254.35921247489298
58093,incidenti_stradali,incidenti,2024,1,258,Sacrofano,7231,28.4283,0.13829345871940257,0.03517621525029636,254.35921247489298
58094,incidenti_stradali,incidenti,2020,0,258,Sambuci,851,8.3046,0.0,0.0,102.4733280350649
58094,incidenti_stradali,incidenti,2021,1,258,Sambuci,851,8.3046,1.1750881316098707,0.12041519158056979,102.4733280350649
58094,incidenti_stradali,incidenti,2022,0,258,Sambuci,851,8.3046,0.0,0.0,102.4733280350649
58094,incidenti_stradali,incidenti,2023,1,258,Sambuci,851,8.3046,1.1750881316098707,0.12041519158056979,102.4733280350649
58094,incidenti_stradali,incidenti,2024,1,258,Sambuci,851,8.3046,1.1750881316098707,0.12041519158056979,102.4733280350649
58095,incidenti_stradali,incidenti,2020,2,258,San Gregorio da Sassola,1454,35.4501,1.375515818431912,0.05641733027551404,41.0153991102987
58095,incidenti_stradali,incidenti,2021,2,258,San Gregorio da Sassola,1454,35.4501,1.375515818431912,0.05641733027551404,41.0153991102987
58095,incidenti_stradali,incidenti,2022,9,258,San Gregorio da Sassola,1454,35.4501,6.189821182943604,0.25387798623981317,41.0153991102987
58095,incidenti_stradali,incidenti,2023,4,258,San Gregorio da Sassola,1454,35.4501,2.751031636863824,0.11283466055102807,41.0153991102987
58095,incidenti_stradali,incidenti,2024,4,258,San Gregorio da Sassola,1454,35.4501,2.751031636863824,0.11283466055102807,41.0153991102987
58096,incidenti_stradali,incidenti,2020,2,258,San Polo dei Cavalieri,2762,42.5287,0.724112961622013,0.04702706642808268,64.94437873718219
58096,incidenti_stradali,incidenti,2021,5,258,San Polo dei Cavalieri,2762,42.5287,1.8102824040550325,0.1175676660702067,64.94437873718219
58096,incidenti_stradali,incidenti,2022,6,258,San Polo dei Cavalieri,2762,42.5287,2.172338884866039,0.14108119928424806,64.94437873718219
58096,incidenti_stradali,incidenti,2023,0,258,San Polo dei Cavalieri,2762,42.5287,0.0,0.0,64.94437873718219
58096,incidenti_stradali,incidenti,2024,4,258,San Polo dei Cavalieri,2762,42.5287,1.448225923244026,0.09405413285616536,64.94437873718219
58097,incidenti_stradali,incidenti,2020,28,258,Santa Marinella,18516,48.9057,1.512205659969756,0.5725304003418824,378.6061747403677
58097,incidenti_stradali,incidenti,2021,34,258,Santa Marinella,18516,48.9057,1.836249729963275,0.6952154861294286,378.6061747403677
58097,incidenti_stradali,incidenti,2022,38,258,Santa Marinella,18516,48.9057,2.0522791099589544,0.7770055433211261,378.6061747403677
58097,incidenti_stradali,incidenti,2023,52,258,Santa Marinella,18516,48.9057,2.8083819399438323,1.0632707434920674,378.6061747403677
58097,incidenti_stradali,incidenti,2024,65,258,Santa Marinella,18516,48.9057,3.5104774249297903,1.3290884293650842,378.6061747403677
58098,incidenti_stradali,incidenti,2020,8,258,Sant'Angelo Romano,4833,21.3566,1.6552865714876888,0.37459146118764225,226.30006648998435
58098,incidenti_stradali,incidenti,2021,9,258,Sant'Angelo Romano,4833,21.3566,1.86219739292365,0.4214153938360975,226.30006648998435
58098,incidenti_stradali,incidenti,2022,14,258,Sant'Angelo Romano,4833,21.3566,2.8967515001034556,0.6555350570783739,226.30006648998435
58098,incidenti_stradali,incidenti,2023,9,258,Sant'Angelo Romano,4833,21.3566,1.86219739292365,0.4214153938360975,226.30006648998435
58098,incidenti_stradali,incidenti,2024,10,258,Sant'Angelo Romano,4833,21.3566,2.069108214359611,0.4682393264845528,226.30006648998435
58099,incidenti_stradali,incidenti,2020,2,258,Sant'Oreste,3504,43.8935,0.5707762557077625,0.04556483306184286,79.8295875243487
58099,incidenti_stradali,incidenti,2021,3,258,Sant'Oreste,3504,43.8935,0.8561643835616438,0.0683472495927643,79.8295875243487
58099,incidenti_stradali,incidenti,2022,1,258,Sant'Oreste,3504,43.8935,0.28538812785388123,0.02278241653092143,79.8295875243487
58099,incidenti_stradali,incidenti,2023,5,258,Sant'Oreste,3504,43.8935,1.4269406392694064,0.11391208265460717,79.8295875243487
58099,incidenti_stradali,incidenti,2024,3,258,Sant'Oreste,3504,43.8935,0.8561643835616438,0.0683472495927643,79.8295875243487
58100,incidenti_stradali,incidenti,2020,1,258,San Vito Romano,3125,12.6619,0.32,0.07897708874655462,246.8034023329832
58100,incidenti_stradali,incidenti,2021,2,258,San Vito Romano,3125,12.6619,0.64,0.15795417749310925,246.8034023329832
58100,incidenti_stradali,incidenti,2022,0,258,San Vito Romano,3125,12.6619,0.0,0.0,246.8034023329832
58100,incidenti_stradali,incidenti,2023,2,258,San Vito Romano,3125,12.6619,0.64,0.15795417749310925,246.8034023329832
58101,incidenti_stradali,incidenti,2020,0,258,Saracinesco,171,11.1597,0.0,0.0,15.322992553563267
58101,incidenti_stradali,incidenti,2021,0,258,Saracinesco,171,11.1597,0.0,0.0,15.322992553563267
58101,incidenti_stradali,incidenti,2022,0,258,Saracinesco,171,11.1597,0.0,0.0,15.322992553563267
58101,incidenti_stradali,incidenti,2023,0,258,Saracinesco,171,11.1597,0.0,0.0,15.322992553563267
58102,incidenti_stradali,incidenti,2020,16,258,Segni,8985,60.8581,1.7807456872565386,0.2629066632050623,147.63852305609277
58102,incidenti_stradali,incidenti,2021,21,258,Segni,8985,60.8581,2.337228714524207,0.3450649954566442,147.63852305609277
58102,incidenti_stradali,incidenti,2022,11,258,Segni,8985,60.8581,1.2242626599888702,0.1807483309534803,147.63852305609277
58102,incidenti_stradali,incidenti,2023,14,258,Segni,8985,60.8581,1.5581524763494714,0.23004333030442947,147.63852305609277
58102,incidenti_stradali,incidenti,2024,22,258,Segni,8985,60.8581,2.4485253199777404,0.3614966619069606,147.63852305609277
58103,incidenti_stradali,incidenti,2020,13,258,Subiaco,8515,63.2313,1.5267175572519083,0.2055943812637096,134.66431972772978
58103,incidenti_stradali,incidenti,2021,11,258,Subiaco,8515,63.2313,1.291837933059307,0.1739644764539081,134.66431972772978
58103,incidenti_stradali,incidenti,2022,15,258,Subiaco,8515,63.2313,1.7615971814445097,0.23722428607351106,134.66431972772978
58103,incidenti_stradali,incidenti,2023,14,258,Subiaco,8515,63.2313,1.644157369348209,0.22140933366861032,134.66431972772978
58103,incidenti_stradali,incidenti,2024,17,258,Subiaco,8515,63.2313,1.996476805637111,0.2688541908833125,134.66431972772978
58104,incidenti_stradali,incidenti,2020,110,258,Tivoli,55150,68.644,1.9945602901178605,1.6024707184895983,803.420546588194
58104,incidenti_stradali,incidenti,2021,99,258,Tivoli,55150,68.644,1.7951042611060744,1.4422236466406386,803.420546588194
58104,incidenti_stradali,incidenti,2022,130,258,Tivoli,55150,68.644,2.3572076155938353,1.8938290309422525,803.420546588194
58104,incidenti_stradali,incidenti,2023,126,258,Tivoli,55150,68.644,2.28467815049864,1.8355573684517217,803.420546588194
58104,incidenti_stradali,incidenti,2024,126,258,Tivoli,55150,68.644,2.28467815049864,1.8355573684517217,803.420546588194
58105,incidenti_stradali,incidenti,2020,8,258,Tolfa,4828,168.2671,1.657000828500414,0.0475434591788888,28.692477614459392
58105,incidenti_stradali,incidenti,2021,9,258,Tolfa,4828,168.2671,1.864125932062966,0.0534863915762499,28.692477614459392
58105,incidenti_stradali,incidenti,2022,10,258,Tolfa,4828,168.2671,2.071251035625518,0.059429323973611003,28.692477614459392
58105,incidenti_stradali,incidenti,2023,13,258,Tolfa,4828,168.2671,2.692626346313173,0.0772581211656943,28.692477614459392
58105,incidenti_stradali,incidenti,2024,15,258,Tolfa,4828,168.2671,3.1068765534382767,0.0891439859604165,28.692477614459392
58106,incidenti_stradali,incidenti,2020,0,258,Torrita Tiberina,1047,10.7793,0.0,0.0,97.13061144972309
58106,incidenti_stradali,incidenti,2021,2,258,Torrita Tiberina,1047,10.7793,1.9102196752626552,0.18554080506155318,97.13061144972309
58106,incidenti_stradali,incidenti,2022,2,258,Torrita Tiberina,1047,10.7793,1.9102196752626552,0.18554080506155318,97.13061144972309
58106,incidenti_stradali,incidenti,2023,0,258,Torrita Tiberina,1047,10.7793,0.0,0.0,97.13061144972309
58106,incidenti_stradali,incidenti,2024,1,258,Torrita Tiberina,1047,10.7793,0.9551098376313276,0.09277040253077659,97.13061144972309
58107,incidenti_stradali,incidenti,2020,6,258,Trevignano Romano,5696,38.9862,1.053370786516854,0.15390061098542562,146.10298002883073
58107,incidenti_stradali,incidenti,2021,8,258,Trevignano Romano,5696,38.9862,1.4044943820224718,0.20520081464723416,146.10298002883073
58107,incidenti_stradali,incidenti,2022,9,258,Trevignano Romano,5696,38.9862,1.5800561797752808,0.23085091647813843,146.10298002883073
58107,incidenti_stradali,incidenti,2023,4,258,Trevignano Romano,5696,38.9862,0.7022471910112359,0.10260040732361708,146.10298002883073
58107,incidenti_stradali,incidenti,2024,8,258,Trevignano Romano,5696,38.9862,1.4044943820224718,0.20520081464723416,146.10298002883073
58108,incidenti_stradali,incidenti,2020,0,258,Vallepietra,251,52.9396,0.0,0.0,4.7412522950683424
58108,incidenti_stradali,incidenti,2021,1,258,Vallepietra,251,52.9396,3.9840637450199203,0.018889451374774272,4.7412522950683424
58108,incidenti_stradali,incidenti,2022,2,258,Vallepietra,251,52.9396,7.968127490039841,0.037778902749548544,4.7412522950683424
58108,incidenti_stradali,incidenti,2023,0,258,Vallepietra,251,52.9396,0.0,0.0,4.7412522950683424
58108,incidenti_stradali,incidenti,2024,1,258,Vallepietra,251,52.9396,3.9840637450199203,0.018889451374774272,4.7412522950683424
58109,incidenti_stradali,incidenti,2020,0,258,Vallinfreda,290,16.7183,0.0,0.0,17.34626128254667
58109,incidenti_stradali,incidenti,2021,0,258,Vallinfreda,290,16.7183,0.0,0.0,17.34626128254667
58109,incidenti_stradali,incidenti,2022,0,258,Vallinfreda,290,16.7183,0.0,0.0,17.34626128254667
58109,incidenti_stradali,incidenti,2023,0,258,Vallinfreda,290,16.7183,0.0,0.0,17.34626128254667
58110,incidenti_stradali,incidenti,2020,27,258,Valmontone,15662,40.9131,1.7239177627378368,0.6599353263380189,382.8113733742982
58110,incidenti_stradali,incidenti,2021,47,258,Valmontone,15662,40.9131,3.0008938832843826,1.1487763088106255,382.8113733742982
58110,incidenti_stradali,incidenti,2022,49,258,Valmontone,15662,40.9131,3.128591495339037,1.197660407057886,382.8113733742982
58110,incidenti_stradali,incidenti,2023,63,258,Valmontone,15662,40.9131,4.02247477972162,1.5398490947887107,382.8113733742982
58110,incidenti_stradali,incidenti,2024,59,258,Valmontone,15662,40.9131,3.7670795556123102,1.4420808982941893,382.8113733742982
58111,incidenti_stradali,incidenti,2020,118,258,Velletri,52312,118.2667,2.2556965896926133,0.9977449273548683,442.32231050667684
58111,incidenti_stradali,incidenti,2021,173,258,Velletri,52312,118.2667,3.3070805933628997,1.4627955290880696,442.32231050667684
58111,incidenti_stradali,incidenti,2022,159,258,Velletri,52312,118.2667,3.0394555742468268,1.3444190122832547,442.32231050667684
58111,incidenti_stradali,incidenti,2023,186,258,Velletri,52312,118.2667,3.555589539684967,1.5727165804068262,442.32231050667684
58111,incidenti_stradali,incidenti,2024,193,258,Velletri,52312,118.2667,3.6894020492430033,1.6319048388092336,442.32231050667684
