ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ)
23047,morti_e_feriti,morti,2023,1,23,Mezzane di Sotto,2549,19.708
23047,morti_e_feriti,morti,2024,1,23,Mezzane di Sotto,2549,19.708
23047,incidenti_stradali,incidenti,2020,0,23,Mezzane di Sotto,2549,19.708
23047,incidenti_stradali,incidenti,2021,2,23,Mezzane di Sotto,2549,19.708
23047,incidenti_stradali,incidenti,2022,1,23,Mezzane di Sotto,2549,19.708
23047,incidenti_stradali,incidenti,2023,2,23,Mezzane di Sotto,2549,19.708
23047,incidenti_stradali,incidenti,2024,4,23,Mezzane di Sotto,2549,19.708
23048,morti_e_feriti,feriti,2020,16,23,Minerbe,4570,29.6505
23048,morti_e_feriti,feriti,2021,9,23,Minerbe,4570,29.6505
23048,morti_e_feriti,feriti,2022,27,23,Minerbe,4570,29.6505
23048,morti_e_feriti,feriti,2023,15,23,Minerbe,4570,29.6505
23048,morti_e_feriti,feriti,2024,16,23,Minerbe,4570,29.6505
23048,morti_e_feriti,morti,2020,1,23,Minerbe,4570,29.6505
23048,morti_e_feriti,morti,2021,2,23,Minerbe,4570,29.6505
23048,morti_e_feriti,morti,2022,0,23,Minerbe,4570,29.6505
23048,morti_e_feriti,morti,2023,0,23,Minerbe,4570,29.6505
23048,morti_e_feriti,morti,2024,0,23,Minerbe,4570,29.6505
23048,incidenti_stradali,incidenti,2020,13,23,Minerbe,4570,29.6505
23048,incidenti_stradali,incidenti,2021,7,23,Minerbe,4570,29.6505
23048,incidenti_stradali,incidenti,2022,13,23,Minerbe,4570,29.6505
23048,incidenti_stradali,incidenti,2023,9,23,Minerbe,4570,29.6505
23048,incidenti_stradali,incidenti,2024,12,23,Minerbe,4570,29.6505
23049,morti_e_feriti,feriti,2020,8,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,feriti,2021,9,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,feriti,2022,4,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,feriti,2023,9,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,feriti,2024,6,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,morti,2020,0,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,morti,2021,1,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,morti,2022,0,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,morti,2023,1,23,Montecchia di Crosara,4278,21.0625
23049,morti_e_feriti,morti,2024,0,23,Montecchia di Crosara,4278,21.0625
23049,incidenti_stradali,incidenti,2020,7,23,Montecchia di Crosara,4278,21.0625
23049,incidenti_stradali,incidenti,2021,8,23,Montecchia di Crosara,4278,21.0625
23049,incidenti_stradali,incidenti,2022,3,23,Montecchia di Crosara,4278,21.0625
23049,incidenti_stradali,incidenti,2023,6,23,Montecchia di Crosara,4278,21.0625
23049,incidenti_stradali,incidenti,2024,6,23,Montecchia di Crosara,4278,21.0625
23050,morti_e_feriti,feriti,2020,15,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,feriti,2021,25,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,feriti,2022,15,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,feriti,2023,31,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,feriti,2024,14,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,morti,2020,1,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,morti,2021,0,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,morti,2022,2,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,morti,2023,1,23,Monteforte d'Alpone,9019,20.4705
23050,morti_e_feriti,morti,2024,0,23,Monteforte d'Alpone,9019,20.4705
23050,incidenti_stradali,incidenti,2020,9,23,Monteforte d'Alpone,9019,20.4705
23050,incidenti_stradali,incidenti,2021,15,23,Monteforte d'Alpone,9019,20.4705
23050,incidenti_stradali,incidenti,2022,14,23,Monteforte d'Alpone,9019,20.4705
23050,incidenti_stradali,incidenti,2023,24,23,Monteforte d'Alpone,9019,20.4705
23050,incidenti_stradali,incidenti,2024,10,23,Monteforte d'Alpone,9019,20.4705
23051,morti_e_feriti,feriti,2020,10,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,feriti,2021,21,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,feriti,2022,25,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,feriti,2023,18,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,feriti,2024,11,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,morti,2020,1,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,morti,2021,0,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,morti,2022,1,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,morti,2023,0,23,Mozzecane,8027,24.8517
23051,morti_e_feriti,morti,2024,0,23,Mozzecane,8027,24.8517
23051,incidenti_stradali,incidenti,2020,9,23,Mozzecane,8027,24.8517
23051,incidenti_stradali,incidenti,2021,15,23,Mozzecane,8027,24.8517
23051,incidenti_stradali,incidenti,2022,20,23,Mozzecane,8027,24.8517
23051,incidenti_stradali,incidenti,2023,14,23,Mozzecane,8027,24.8517
23051,incidenti_stradali,incidenti,2024,10,23,Mozzecane,8027,24.8517
23052,morti_e_feriti,feriti,2020,33,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,feriti,2021,36,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,feriti,2022,25,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,feriti,2023,27,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,feriti,2024,31,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,morti,2020,0,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,morti,2021,1,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,morti,2022,0,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,morti,2023,1,23,Negrar di Valpolicella,16751,40.4219
23052,morti_e_feriti,morti,2024,1,23,Negrar di Valpolicella,16751,40.4219
23052,incidenti_stradali,incidenti,2020,23,23,Negrar di Valpolicella,16751,40.4219
23052,incidenti_stradali,incidenti,2021,26,23,Negrar di Valpolicella,16751,40.4219
23052,incidenti_stradali,incidenti,2022,19,23,Negrar di Valpolicella,16751,40.4219
23052,incidenti_stradali,incidenti,2023,24,23,Negrar di Valpolicella,16751,40.4219
23052,incidenti_stradali,incidenti,2024,28,23,Negrar di Valpolicella,16751,40.4219
23053,morti_e_feriti,feriti,2020,38,23,Nogara,8374,38.7778
23053,morti_e_feriti,feriti,2021,41,23,Nogara,8374,38.7778
23053,morti_e_feriti,feriti,2022,32,23,Nogara,8374,38.7778
23053,morti_e_feriti,feriti,2023,38,23,Nogara,8374,38.7778
23053,morti_e_feriti,feriti,2024,21,23,Nogara,8374,38.7778
23053,morti_e_feriti,morti,2020,0,23,Nogara,8374,38.7778
23053,morti_e_feriti,morti,2021,0,23,Nogara,8374,38.7778
23053,morti_e_feriti,morti,2022,1,23,Nogara,8374,38.7778
23053,morti_e_feriti,morti,2023,1,23,Nogara,8374,38.7778
23053,morti_e_feriti,morti,2024,0,23,Nogara,8374,38.7778
23053,incidenti_stradali,incidenti,2020,21,23,Nogara,8374,38.7778
23053,incidenti_stradali,incidenti,2021,28,23,Nogara,8374,38.7778
23053,incidenti_stradali,incidenti,2022,22,23,Nogara,8374,38.7778
23053,incidenti_stradali,incidenti,2023,27,23,Nogara,8374,38.7778
23053,incidenti_stradali,incidenti,2024,19,23,Nogara,8374,38.7778
23054,morti_e_feriti,feriti,2020,23,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,feriti,2021,17,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,feriti,2022,40,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,feriti,2023,35,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,feriti,2024,25,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,morti,2020,0,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,morti,2021,1,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,morti,2022,2,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,morti,2023,1,23,Nogarole Rocca,3851,29.1355
23054,morti_e_feriti,morti,2024,1,23,Nogarole Rocca,3851,29.1355
23054,incidenti_stradali,incidenti,2020,18,23,Nogarole Rocca,3851,29.1355
23054,incidenti_stradali,incidenti,2021,15,23,Nogarole Rocca,3851,29.1355
23054,incidenti_stradali,incidenti,2022,26,23,Nogarole Rocca,3851,29.1355
23054,incidenti_stradali,incidenti,2023,28,23,Nogarole Rocca,3851,29.1355
23054,incidenti_stradali,incidenti,2024,17,23,Nogarole Rocca,3851,29.1355
23055,morti_e_feriti,feriti,2020,31,23,Oppeano,10305,46.7257
23055,morti_e_feriti,feriti,2021,33,23,Oppeano,10305,46.7257
23055,morti_e_feriti,feriti,2022,31,23,Oppeano,10305,46.7257
23055,morti_e_feriti,feriti,2023,35,23,Oppeano,10305,46.7257
23055,morti_e_feriti,feriti,2024,61,23,Oppeano,10305,46.7257
23055,morti_e_feriti,morti,2020,1,23,Oppeano,10305,46.7257
23055,morti_e_feriti,morti,2021,0,23,Oppeano,10305,46.7257
23055,morti_e_feriti,morti,2022,3,23,Oppeano,10305,46.7257
23055,morti_e_feriti,morti,2023,1,23,Oppeano,10305,46.7257
23055,morti_e_feriti,morti,2024,1,23,Oppeano,10305,46.7257
23055,incidenti_stradali,incidenti,2020,23,23,Oppeano,10305,46.7257
23055,incidenti_stradali,incidenti,2021,26,23,Oppeano,10305,46.7257
23055,incidenti_stradali,incidenti,2022,27,23,Oppeano,10305,46.7257
23055,incidenti_stradali,incidenti,2023,25,23,Oppeano,10305,46.7257
23055,incidenti_stradali,incidenti,2024,37,23,Oppeano,10305,46.7257
23056,morti_e_feriti,feriti,2020,1,23,Palù,1231,13.6103
23056,morti_e_feriti,feriti,2021,2,23,Palù,1231,13.6103
23056,morti_e_feriti,feriti,2022,0,23,Palù,1231,13.6103
23056,morti_e_feriti,feriti,2023,0,23,Palù,1231,13.6103
23056,morti_e_feriti,feriti,2024,1,23,Palù,1231,13.6103
23056,morti_e_feriti,morti,2020,0,23,Palù,1231,13.6103
23056,morti_e_feriti,morti,2021,0,23,Palù,1231,13.6103
23056,morti_e_feriti,morti,2022,1,23,Palù,1231,13.6103
23056,morti_e_feriti,morti,2023,0,23,Palù,1231,13.6103
23056,morti_e_feriti,morti,2024,1,23,Palù,1231,13.6103
23056,incidenti_stradali,incidenti,2020,1,23,Palù,1231,13.6103
23056,incidenti_stradali,incidenti,2021,2,23,Palù,1231,13.6103
23056,incidenti_stradali,incidenti,2022,1,23,Palù,1231,13.6103
23056,incidenti_stradali,incidenti,2023,0,23,Palù,1231,13.6103
23056,incidenti_stradali,incidenti,2024,2,23,Palù,1231,13.6103
23057,morti_e_feriti,feriti,2020,11,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,feriti,2021,23,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,feriti,2022,19,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,feriti,2023,14,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,feriti,2024,26,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,morti,2020,2,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,morti,2021,1,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,morti,2022,0,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,morti,2023,0,23,Pastrengo,3111,9.0015
23057,morti_e_feriti,morti,2024,0,23,Pastrengo,3111,9.0015
23057,incidenti_stradali,incidenti,2020,10,23,Pastrengo,3111,9.0015
23057,incidenti_stradali,incidenti,2021,13,23,Pastrengo,3111,9.0015
23057,incidenti_stradali,incidenti,2022,13,23,Pastrengo,3111,9.0015
23057,incidenti_stradali,incidenti,2023,8,23,Pastrengo,3111,9.0015
23057,incidenti_stradali,incidenti,2024,15,23,Pastrengo,3111,9.0015
23058,morti_e_feriti,feriti,2020,27,23,Pescantina,17367,19.7259
23058,morti_e_feriti,feriti,2021,39,23,Pescantina,17367,19.7259
23058,morti_e_feriti,feriti,2022,37,23,Pescantina,17367,19.7259
23058,morti_e_feriti,feriti,2023,32,23,Pescantina,17367,19.7259
23058,morti_e_feriti,feriti,2024,33,23,Pescantina,17367,19.7259
23058,morti_e_feriti,morti,2020,1,23,Pescantina,17367,19.7259
23058,morti_e_feriti,morti,2021,0,23,Pescantina,17367,19.7259
23058,morti_e_feriti,morti,2022,0,23,Pescantina,17367,19.7259
23058,morti_e_feriti,morti,2023,0,23,Pescantina,17367,19.7259
23058,morti_e_feriti,morti,2024,5,23,Pescantina,17367,19.7259
23058,incidenti_stradali,incidenti,2020,19,23,Pescantina,17367,19.7259
23058,incidenti_stradali,incidenti,2021,23,23,Pescantina,17367,19.7259
23058,incidenti_stradali,incidenti,2022,30,23,Pescantina,17367,19.7259
23058,incidenti_stradali,incidenti,2023,21,23,Pescantina,17367,19.7259
23058,incidenti_stradali,incidenti,2024,26,23,Pescantina,17367,19.7259
23059,morti_e_feriti,feriti,2020,44,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,feriti,2021,86,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,feriti,2022,88,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,feriti,2023,86,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,feriti,2024,99,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,morti,2020,0,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,morti,2021,0,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,morti,2022,0,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,morti,2023,1,23,Peschiera del Garda,10881,18.2606
23059,morti_e_feriti,morti,2024,2,23,Peschiera del Garda,10881,18.2606
23059,incidenti_stradali,incidenti,2020,31,23,Peschiera del Garda,10881,18.2606
23059,incidenti_stradali,incidenti,2021,51,23,Peschiera del Garda,10881,18.2606
23059,incidenti_stradali,incidenti,2022,58,23,Peschiera del Garda,10881,18.2606
23059,incidenti_stradali,incidenti,2023,57,23,Peschiera del Garda,10881,18.2606
23059,incidenti_stradali,incidenti,2024,61,23,Peschiera del Garda,10881,18.2606
23060,morti_e_feriti,feriti,2020,5,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,feriti,2021,14,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,feriti,2022,12,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,feriti,2023,17,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,feriti,2024,10,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,morti,2020,0,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,morti,2021,0,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,morti,2022,0,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,morti,2023,0,23,Povegliano Veronese,7358,18.5283
23060,morti_e_feriti,morti,2024,0,23,Povegliano Veronese,7358,18.5283
23060,incidenti_stradali,incidenti,2020,5,23,Povegliano Veronese,7358,18.5283
23060,incidenti_stradali,incidenti,2021,9,23,Povegliano Veronese,7358,18.5283
23060,incidenti_stradali,incidenti,2022,10,23,Povegliano Veronese,7358,18.5283
23060,incidenti_stradali,incidenti,2023,12,23,Povegliano Veronese,7358,18.5283
23060,incidenti_stradali,incidenti,2024,9,23,Povegliano Veronese,7358,18.5283
23061,morti_e_feriti,feriti,2020,6,23,Pressana,2511,17.3894
23061,morti_e_feriti,feriti,2021,6,23,Pressana,2511,17.3894
23061,morti_e_feriti,feriti,2022,9,23,Pressana,2511,17.3894
23061,morti_e_feriti,feriti,2023,4,23,Pressana,2511,17.3894
23061,morti_e_feriti,feriti,2024,2,23,Pressana,2511,17.3894
23061,morti_e_feriti,morti,2020,0,23,Pressana,2511,17.3894
23061,morti_e_feriti,morti,2021,0,23,Pressana,2511,17.3894
23061,morti_e_feriti,morti,2022,0,23,Pressana,2511,17.3894
23061,morti_e_feriti,morti,2023,0,23,Pressana,2511,17.3894
23061,morti_e_feriti,morti,2024,0,23,Pressana,2511,17.3894
23061,incidenti_stradali,incidenti,2020,4,23,Pressana,2511,17.3894
23061,incidenti_stradali,incidenti,2021,5,23,Pressana,2511,17.3894
23061,incidenti_stradali,incidenti,2022,6,23,Pressana,2511,17.3894
23061,incidenti_stradali,incidenti,2023,2,23,Pressana,2511,17.3894
23061,incidenti_stradali,incidenti,2024,2,23,Pressana,2511,17.3894
23062,morti_e_feriti,feriti,2020,8,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,feriti,2021,20,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,feriti,2022,23,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,feriti,2023,28,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,feriti,2024,18,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,morti,2020,0,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,morti,2021,1,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,morti,2022,2,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,morti,2023,1,23,Rivoli Veronese,2182,18.4271
23062,morti_e_feriti,morti,2024,0,23,Rivoli Veronese,2182,18.4271
23062,incidenti_stradali,incidenti,2020,6,23,Rivoli Veronese,2182,18.4271
23062,incidenti_stradali,incidenti,2021,14,23,Rivoli Veronese,2182,18.4271
23062,incidenti_stradali,incidenti,2022,15,23,Rivoli Veronese,2182,18.4271
23062,incidenti_stradali,incidenti,2023,15,23,Rivoli Veronese,2182,18.4271
23062,incidenti_stradali,incidenti,2024,12,23,Rivoli Veronese,2182,18.4271
23063,morti_e_feriti,feriti,2020,0,23,Roncà,3740,18.1485
23063,morti_e_feriti,feriti,2021,5,23,Roncà,3740,18.1485
23063,morti_e_feriti,feriti,2022,4,23,Roncà,3740,18.1485
23063,morti_e_feriti,feriti,2023,1,23,Roncà,3740,18.1485
23063,morti_e_feriti,feriti,2024,9,23,Roncà,3740,18.1485
23063,morti_e_feriti,morti,2020,0,23,Roncà,3740,18.1485
23063,morti_e_feriti,morti,2021,0,23,Roncà,3740,18.1485
23063,morti_e_feriti,morti,2022,0,23,Roncà,3740,18.1485
23063,morti_e_feriti,morti,2023,0,23,Roncà,3740,18.1485
23063,morti_e_feriti,morti,2024,0,23,Roncà,3740,18.1485
23063,incidenti_stradali,incidenti,2020,0,23,Roncà,3740,18.1485
23063,incidenti_stradali,incidenti,2021,3,23,Roncà,3740,18.1485
23063,incidenti_stradali,incidenti,2022,4,23,Roncà,3740,18.1485
23063,incidenti_stradali,incidenti,2023,1,23,Roncà,3740,18.1485
23063,incidenti_stradali,incidenti,2024,5,23,Roncà,3740,18.1485
23064,morti_e_feriti,feriti,2020,20,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,feriti,2021,14,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,feriti,2022,23,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,feriti,2023,21,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,feriti,2024,10,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,morti,2020,0,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,morti,2021,0,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,morti,2022,0,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,morti,2023,0,23,Ronco all'Adige,5962,42.8144
23064,morti_e_feriti,morti,2024,1,23,Ronco all'Adige,5962,42.8144
23064,incidenti_stradali,incidenti,2020,14,23,Ronco all'Adige,5962,42.8144
23064,incidenti_stradali,incidenti,2021,10,23,Ronco all'Adige,5962,42.8144
23064,incidenti_stradali,incidenti,2022,15,23,Ronco all'Adige,5962,42.8144
23064,incidenti_stradali,incidenti,2023,15,23,Ronco all'Adige,5962,42.8144
23064,incidenti_stradali,incidenti,2024,9,23,Ronco all'Adige,5962,42.8144
23065,morti_e_feriti,feriti,2020,14,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,feriti,2021,5,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,feriti,2022,13,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,feriti,2023,14,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,feriti,2024,12,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,morti,2020,1,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,morti,2021,0,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,morti,2022,0,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,morti,2023,0,23,Roverchiara,2659,19.6466
23065,morti_e_feriti,morti,2024,0,23,Roverchiara,2659,19.6466
23065,incidenti_stradali,incidenti,2020,9,23,Roverchiara,2659,19.6466
23065,incidenti_stradali,incidenti,2021,4,23,Roverchiara,2659,19.6466
23065,incidenti_stradali,incidenti,2022,7,23,Roverchiara,2659,19.6466
23065,incidenti_stradali,incidenti,2023,7,23,Roverchiara,2659,19.6466
23065,incidenti_stradali,incidenti,2024,8,23,Roverchiara,2659,19.6466
23066,morti_e_feriti,feriti,2020,2,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,feriti,2021,2,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,feriti,2022,1,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,feriti,2023,2,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,feriti,2024,1,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,morti,2020,0,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,morti,2021,0,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,morti,2022,0,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,morti,2023,0,23,Roveredo di Guà,1597,10.1597
23066,morti_e_feriti,morti,2024,0,23,Roveredo di Guà,1597,10.1597
23066,incidenti_stradali,incidenti,2020,1,23,Roveredo di Guà,1597,10.1597
23066,incidenti_stradali,incidenti,2021,2,23,Roveredo di Guà,1597,10.1597
23066,incidenti_stradali,incidenti,2022,1,23,Roveredo di Guà,1597,10.1597
23066,incidenti_stradali,incidenti,2023,2,23,Roveredo di Guà,1597,10.1597
23066,incidenti_stradali,incidenti,2024,1,23,Roveredo di Guà,1597,10.1597
23067,morti_e_feriti,feriti,2020,6,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,feriti,2021,1,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,feriti,2022,7,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,feriti,2023,3,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,feriti,2024,2,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,morti,2020,0,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,morti,2021,0,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,morti,2022,1,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,morti,2023,0,23,Roverè Veronese,2070,36.5476
23067,morti_e_feriti,morti,2024,0,23,Roverè Veronese,2070,36.5476
23067,incidenti_stradali,incidenti,2020,5,23,Roverè Veronese,2070,36.5476
23067,incidenti_stradali,incidenti,2021,1,23,Roverè Veronese,2070,36.5476
23067,incidenti_stradali,incidenti,2022,3,23,Roverè Veronese,2070,36.5476
23067,incidenti_stradali,incidenti,2023,2,23,Roverè Veronese,2070,36.5476
23067,incidenti_stradali,incidenti,2024,2,23,Roverè Veronese,2070,36.5476
23068,morti_e_feriti,feriti,2020,3,23,Salizzole,3779,30.6954
23068,morti_e_feriti,feriti,2021,4,23,Salizzole,3779,30.6954
23068,morti_e_feriti,feriti,2022,1,23,Salizzole,3779,30.6954
23068,morti_e_feriti,feriti,2023,7,23,Salizzole,3779,30.6954
23068,morti_e_feriti,feriti,2024,8,23,Salizzole,3779,30.6954
23068,morti_e_feriti,morti,2020,0,23,Salizzole,3779,30.6954
23068,morti_e_feriti,morti,2021,0,23,Salizzole,3779,30.6954
23068,morti_e_feriti,morti,2022,0,23,Salizzole,3779,30.6954
23068,morti_e_feriti,morti,2023,0,23,Salizzole,3779,30.6954
23068,morti_e_feriti,morti,2024,0,23,Salizzole,3779,30.6954
23068,incidenti_stradali,incidenti,2020,3,23,Salizzole,3779,30.6954
23068,incidenti_stradali,incidenti,2021,4,23,Salizzole,3779,30.6954
23068,incidenti_stradali,incidenti,2022,1,23,Salizzole,3779,30.6954
23068,incidenti_stradali,incidenti,2023,4,23,Salizzole,3779,30.6954
23068,incidenti_stradali,incidenti,2024,6,23,Salizzole,3779,30.6954
23069,morti_e_feriti,feriti,2020,58,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,feriti,2021,96,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,feriti,2022,98,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,feriti,2023,91,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,feriti,2024,89,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,morti,2020,1,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,morti,2021,3,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,morti,2022,1,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,morti,2023,2,23,San Bonifacio,21402,33.792
23069,morti_e_feriti,morti,2024,0,23,San Bonifacio,21402,33.792
23069,incidenti_stradali,incidenti,2020,45,23,San Bonifacio,21402,33.792
23069,incidenti_stradali,incidenti,2021,72,23,San Bonifacio,21402,33.792
23069,incidenti_stradali,incidenti,2022,69,23,San Bonifacio,21402,33.792
23069,incidenti_stradali,incidenti,2023,68,23,San Bonifacio,21402,33.792
23069,incidenti_stradali,incidenti,2024,63,23,San Bonifacio,21402,33.792
23070,morti_e_feriti,feriti,2020,5,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,feriti,2021,2,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,feriti,2022,11,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,feriti,2023,5,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,feriti,2024,7,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,morti,2020,0,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,morti,2021,1,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,morti,2022,1,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,morti,2023,0,23,San Giovanni Ilarione,4911,25.4033
23070,morti_e_feriti,morti,2024,1,23,San Giovanni Ilarione,4911,25.4033
23070,incidenti_stradali,incidenti,2020,5,23,San Giovanni Ilarione,4911,25.4033
23070,incidenti_stradali,incidenti,2021,3,23,San Giovanni Ilarione,4911,25.4033
23070,incidenti_stradali,incidenti,2022,7,23,San Giovanni Ilarione,4911,25.4033
23070,incidenti_stradali,incidenti,2023,3,23,San Giovanni Ilarione,4911,25.4033
23070,incidenti_stradali,incidenti,2024,6,23,San Giovanni Ilarione,4911,25.4033
23071,morti_e_feriti,feriti,2020,47,23,San Giovanni Lupatoto,25418,19.0108
23071,morti_e_feriti,feriti,2021,62,23,San Giovanni Lupatoto,25418,19.0108
