FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE
A,52018,ROADACC,9,2014,3
A,52018,ROADACC,9,2015,8
A,52018,ROADACC,9,2016,9
A,52018,ROADACC,9,2017,7
A,52018,ROADACC,9,2018,7
A,52018,ROADACC,9,2019,4
A,52018,ROADACC,9,2020,3
A,52018,ROADACC,9,2021,3
A,52018,ROADACC,9,2022,2
A,52018,ROADACC,9,2023,4
A,52018,ROADACC,9,2024,1
A,52019,KILLINJ,F,2001,18
A,52019,KILLINJ,F,2002,29
A,52019,KILLINJ,F,2003,16
A,52019,KILLINJ,F,2004,27
A,52019,KILLINJ,F,2005,19
A,52019,KILLINJ,F,2006,7
A,52019,KILLINJ,F,2007,4
A,52019,KILLINJ,F,2008,12
A,52019,KILLINJ,F,2009,16
A,52019,KILLINJ,F,2010,10
A,52019,KILLINJ,F,2011,4
A,52019,KILLINJ,F,2012,7
A,52019,KILLINJ,F,2013,12
A,52019,KILLINJ,F,2014,3
A,52019,KILLINJ,F,2015,8
A,52019,KILLINJ,F,2016,16
A,52019,KILLINJ,F,2017,12
A,52019,KILLINJ,F,2018,9
A,52019,KILLINJ,F,2019,22
A,52019,KILLINJ,F,2020,1
A,52019,KILLINJ,F,2021,12
A,52019,KILLINJ,F,2022,9
A,52019,KILLINJ,F,2023,13
A,52019,KILLINJ,F,2024,5
A,52019,KILLINJ,M,2001,0
A,52019,KILLINJ,M,2002,1
A,52019,KILLINJ,M,2003,1
A,52019,KILLINJ,M,2004,1
A,52019,KILLINJ,M,2005,1
A,52019,KILLINJ,M,2006,0
A,52019,KILLINJ,M,2007,0
A,52019,KILLINJ,M,2008,0
A,52019,KILLINJ,M,2009,0
A,52019,KILLINJ,M,2010,0
A,52019,KILLINJ,M,2011,1
A,52019,KILLINJ,M,2012,0
A,52019,KILLINJ,M,2013,0
A,52019,KILLINJ,M,2014,0
A,52019,KILLINJ,M,2015,0
A,52019,KILLINJ,M,2016,0
A,52019,KILLINJ,M,2017,0
A,52019,KILLINJ,M,2018,0
A,52019,KILLINJ,M,2019,0
A,52019,KILLINJ,M,2020,0
A,52019,KILLINJ,M,2021,1
A,52019,KILLINJ,M,2022,0
A,52019,KILLINJ,M,2023,0
A,52019,KILLINJ,M,2024,0
A,52019,ROADACC,9,2001,12
A,52019,ROADACC,9,2002,18
A,52019,ROADACC,9,2003,9
A,52019,ROADACC,9,2004,11
A,52019,ROADACC,9,2005,11
A,52019,ROADACC,9,2006,4
A,52019,ROADACC,9,2007,3
A,52019,ROADACC,9,2008,6
A,52019,ROADACC,9,2009,8
A,52019,ROADACC,9,2010,5
A,52019,ROADACC,9,2011,3
A,52019,ROADACC,9,2012,6
A,52019,ROADACC,9,2013,5
A,52019,ROADACC,9,2014,3
A,52019,ROADACC,9,2015,5
A,52019,ROADACC,9,2016,4
A,52019,ROADACC,9,2017,6
A,52019,ROADACC,9,2018,3
A,52019,ROADACC,9,2019,6
A,52019,ROADACC,9,2020,1
A,52019,ROADACC,9,2021,5
A,52019,ROADACC,9,2022,3
A,52019,ROADACC,9,2023,4
A,52019,ROADACC,9,2024,3
A,52020,KILLINJ,F,2001,16
A,52020,KILLINJ,F,2002,3
A,52020,KILLINJ,F,2003,1
A,52020,KILLINJ,F,2004,7
A,52020,KILLINJ,F,2005,3
A,52020,KILLINJ,F,2006,6
A,52020,KILLINJ,F,2007,0
A,52020,KILLINJ,F,2008,7
A,52020,KILLINJ,F,2009,6
A,52020,KILLINJ,F,2010,6
A,52020,KILLINJ,F,2011,10
A,52020,KILLINJ,F,2012,3
A,52020,KILLINJ,F,2013,9
A,52020,KILLINJ,F,2014,6
A,52020,KILLINJ,F,2015,11
A,52020,KILLINJ,F,2016,55
A,52020,KILLINJ,F,2017,13
A,52020,KILLINJ,F,2018,8
A,52020,KILLINJ,F,2019,5
A,52020,KILLINJ,F,2020,4
A,52020,KILLINJ,F,2021,5
A,52020,KILLINJ,F,2022,16
A,52020,KILLINJ,F,2023,5
A,52020,KILLINJ,F,2024,4
A,52020,KILLINJ,M,2001,0
A,52020,KILLINJ,M,2002,0
A,52020,KILLINJ,M,2003,0
A,52020,KILLINJ,M,2004,0
A,52020,KILLINJ,M,2005,0
A,52020,KILLINJ,M,2006,0
A,52020,KILLINJ,M,2007,0
A,52020,KILLINJ,M,2008,0
A,52020,KILLINJ,M,2009,0
A,52020,KILLINJ,M,2010,0
A,52020,KILLINJ,M,2011,0
A,52020,KILLINJ,M,2012,0
A,52020,KILLINJ,M,2013,0
A,52020,KILLINJ,M,2014,0
A,52020,KILLINJ,M,2015,0
A,52020,KILLINJ,M,2016,0
A,52020,KILLINJ,M,2017,0
A,52020,KILLINJ,M,2018,0
A,52020,KILLINJ,M,2019,0
A,52020,KILLINJ,M,2020,0
A,52020,KILLINJ,M,2021,1
A,52020,KILLINJ,M,2022,0
A,52020,KILLINJ,M,2023,0
A,52020,KILLINJ,M,2024,0
A,52020,ROADACC,9,2001,9
A,52020,ROADACC,9,2002,2
A,52020,ROADACC,9,2003,1
A,52020,ROADACC,9,2004,3
A,52020,ROADACC,9,2005,3
A,52020,ROADACC,9,2006,5
A,52020,ROADACC,9,2007,0
A,52020,ROADACC,9,2008,7
A,52020,ROADACC,9,2009,5
A,52020,ROADACC,9,2010,5
A,52020,ROADACC,9,2011,8
A,52020,ROADACC,9,2012,2
A,52020,ROADACC,9,2013,5
A,52020,ROADACC,9,2014,4
A,52020,ROADACC,9,2015,6
A,52020,ROADACC,9,2016,7
A,52020,ROADACC,9,2017,6
A,52020,ROADACC,9,2018,6
A,52020,ROADACC,9,2019,4
A,52020,ROADACC,9,2020,3
A,52020,ROADACC,9,2021,3
A,52020,ROADACC,9,2022,10
A,52020,ROADACC,9,2023,3
A,52020,ROADACC,9,2024,3
A,52021,KILLINJ,F,2001,6
A,52021,KILLINJ,F,2002,17
A,52021,KILLINJ,F,2003,2
A,52021,KILLINJ,F,2004,21
A,52021,KILLINJ,F,2005,17
A,52021,KILLINJ,F,2006,9
A,52021,KILLINJ,F,2007,12
A,52021,KILLINJ,F,2008,19
A,52021,KILLINJ,F,2009,8
A,52021,KILLINJ,F,2010,8
A,52021,KILLINJ,F,2011,11
A,52021,KILLINJ,F,2012,14
A,52021,KILLINJ,F,2013,7
A,52021,KILLINJ,F,2014,8
A,52021,KILLINJ,F,2015,17
A,52021,KILLINJ,F,2016,5
A,52021,KILLINJ,F,2017,11
A,52021,KILLINJ,F,2018,3
A,52021,KILLINJ,F,2019,18
A,52021,KILLINJ,F,2020,9
A,52021,KILLINJ,F,2021,19
A,52021,KILLINJ,F,2022,8
A,52021,KILLINJ,F,2023,8
A,52021,KILLINJ,F,2024,12
A,52021,KILLINJ,M,2001,0
A,52021,KILLINJ,M,2002,3
A,52021,KILLINJ,M,2003,0
A,52021,KILLINJ,M,2004,0
A,52021,KILLINJ,M,2005,2
A,52021,KILLINJ,M,2006,1
A,52021,KILLINJ,M,2007,0
A,52021,KILLINJ,M,2008,0
A,52021,KILLINJ,M,2009,0
A,52021,KILLINJ,M,2010,1
A,52021,KILLINJ,M,2011,0
A,52021,KILLINJ,M,2012,0
A,52021,KILLINJ,M,2013,1
A,52021,KILLINJ,M,2014,0
A,52021,KILLINJ,M,2015,0
A,52021,KILLINJ,M,2016,0
A,52021,KILLINJ,M,2017,1
A,52021,KILLINJ,M,2018,0
A,52021,KILLINJ,M,2019,1
A,52021,KILLINJ,M,2020,0
A,52021,KILLINJ,M,2021,0
A,52021,KILLINJ,M,2022,1
A,52021,KILLINJ,M,2023,0
A,52021,KILLINJ,M,2024,0
A,52021,ROADACC,9,2001,4
A,52021,ROADACC,9,2002,10
A,52021,ROADACC,9,2003,1
A,52021,ROADACC,9,2004,13
A,52021,ROADACC,9,2005,14
A,52021,ROADACC,9,2006,7
A,52021,ROADACC,9,2007,10
A,52021,ROADACC,9,2008,11
A,52021,ROADACC,9,2009,5
A,52021,ROADACC,9,2010,5
A,52021,ROADACC,9,2011,8
A,52021,ROADACC,9,2012,7
A,52021,ROADACC,9,2013,6
A,52021,ROADACC,9,2014,7
A,52021,ROADACC,9,2015,12
A,52021,ROADACC,9,2016,3
A,52021,ROADACC,9,2017,7
A,52021,ROADACC,9,2018,3
A,52021,ROADACC,9,2019,11
A,52021,ROADACC,9,2020,4
A,52021,ROADACC,9,2021,11
A,52021,ROADACC,9,2022,8
A,52021,ROADACC,9,2023,4
A,52021,ROADACC,9,2024,7
A,52022,KILLINJ,F,2001,223
A,52022,KILLINJ,F,2002,228
A,52022,KILLINJ,F,2003,216
A,52022,KILLINJ,F,2004,195
A,52022,KILLINJ,F,2005,214
A,52022,KILLINJ,F,2006,235
A,52022,KILLINJ,F,2007,204
A,52022,KILLINJ,F,2008,177
A,52022,KILLINJ,F,2009,139
A,52022,KILLINJ,F,2010,184
A,52022,KILLINJ,F,2011,246
A,52022,KILLINJ,F,2012,195
A,52022,KILLINJ,F,2013,139
A,52022,KILLINJ,F,2014,168
A,52022,KILLINJ,F,2015,112
A,52022,KILLINJ,F,2016,115
A,52022,KILLINJ,F,2017,146
A,52022,KILLINJ,F,2018,124
A,52022,KILLINJ,F,2019,123
A,52022,KILLINJ,F,2020,84
A,52022,KILLINJ,F,2021,112
A,52022,KILLINJ,F,2022,126
A,52022,KILLINJ,F,2023,114
A,52022,KILLINJ,F,2024,117
A,52022,KILLINJ,M,2001,2
A,52022,KILLINJ,M,2002,4
A,52022,KILLINJ,M,2003,2
A,52022,KILLINJ,M,2004,5
A,52022,KILLINJ,M,2005,4
A,52022,KILLINJ,M,2006,3
A,52022,KILLINJ,M,2007,6
A,52022,KILLINJ,M,2008,1
A,52022,KILLINJ,M,2009,1
A,52022,KILLINJ,M,2010,1
A,52022,KILLINJ,M,2011,4
A,52022,KILLINJ,M,2012,2
A,52022,KILLINJ,M,2013,3
A,52022,KILLINJ,M,2014,2
A,52022,KILLINJ,M,2015,2
A,52022,KILLINJ,M,2016,1
A,52022,KILLINJ,M,2017,0
A,52022,KILLINJ,M,2018,0
A,52022,KILLINJ,M,2019,3
A,52022,KILLINJ,M,2020,2
A,52022,KILLINJ,M,2021,1
A,52022,KILLINJ,M,2022,1
A,52022,KILLINJ,M,2023,1
A,52022,KILLINJ,M,2024,0
A,52022,ROADACC,9,2001,166
A,52022,ROADACC,9,2002,167
A,52022,ROADACC,9,2003,153
A,52022,ROADACC,9,2004,150
A,52022,ROADACC,9,2005,168
A,52022,ROADACC,9,2006,164
A,52022,ROADACC,9,2007,151
A,52022,ROADACC,9,2008,136
A,52022,ROADACC,9,2009,114
A,52022,ROADACC,9,2010,138
A,52022,ROADACC,9,2011,163
A,52022,ROADACC,9,2012,140
A,52022,ROADACC,9,2013,105
A,52022,ROADACC,9,2014,114
A,52022,ROADACC,9,2015,88
A,52022,ROADACC,9,2016,87
A,52022,ROADACC,9,2017,107
A,52022,ROADACC,9,2018,92
A,52022,ROADACC,9,2019,95
A,52022,ROADACC,9,2020,66
A,52022,ROADACC,9,2021,85
A,52022,ROADACC,9,2022,95
A,52022,ROADACC,9,2023,98
A,52022,ROADACC,9,2024,97
A,52023,KILLINJ,F,2001,6
A,52023,KILLINJ,F,2002,11
A,52023,KILLINJ,F,2003,7
A,52023,KILLINJ,F,2004,8
A,52023,KILLINJ,F,2005,10
A,52023,KILLINJ,F,2006,8
A,52023,KILLINJ,F,2007,6
A,52023,KILLINJ,F,2008,8
A,52023,KILLINJ,F,2009,7
A,52023,KILLINJ,F,2010,14
A,52023,KILLINJ,F,2011,2
A,52023,KILLINJ,F,2012,6
A,52023,KILLINJ,F,2013,3
A,52023,KILLINJ,F,2014,4
A,52023,KILLINJ,F,2015,6
A,52023,KILLINJ,F,2016,9
A,52023,KILLINJ,F,2017,13
A,52023,KILLINJ,F,2018,17
A,52023,KILLINJ,F,2019,10
A,52023,KILLINJ,F,2020,0
A,52023,KILLINJ,F,2021,8
A,52023,KILLINJ,F,2022,3
A,52023,KILLINJ,F,2023,4
A,52023,KILLINJ,F,2024,3
A,52023,KILLINJ,M,2001,0
A,52023,KILLINJ,M,2002,0
A,52023,KILLINJ,M,2003,0
A,52023,KILLINJ,M,2004,0
A,52023,KILLINJ,M,2005,0
A,52023,KILLINJ,M,2006,0
A,52023,KILLINJ,M,2007,0
A,52023,KILLINJ,M,2008,0
A,52023,KILLINJ,M,2009,0
A,52023,KILLINJ,M,2010,0
A,52023,KILLINJ,M,2011,0
A,52023,KILLINJ,M,2012,0
A,52023,KILLINJ,M,2013,0
A,52023,KILLINJ,M,2014,0
A,52023,KILLINJ,M,2015,0
A,52023,KILLINJ,M,2016,0
A,52023,KILLINJ,M,2017,0
A,52023,KILLINJ,M,2018,1
A,52023,KILLINJ,M,2019,0
A,52023,KILLINJ,M,2020,1
A,52023,KILLINJ,M,2021,0
A,52023,KILLINJ,M,2022,0
A,52023,KILLINJ,M,2023,0
A,52023,KILLINJ,M,2024,0
A,52023,ROADACC,9,2001,4
A,52023,ROADACC,9,2002,6
A,52023,ROADACC,9,2003,5
A,52023,ROADACC,9,2004,7
A,52023,ROADACC,9,2005,5
A,52023,ROADACC,9,2006,5
A,52023,ROADACC,9,2007,5
A,52023,ROADACC,9,2008,5
A,52023,ROADACC,9,2009,2
A,52023,ROADACC,9,2010,9
A,52023,ROADACC,9,2011,2
A,52023,ROADACC,9,2012,5
A,52023,ROADACC,9,2013,2
A,52023,ROADACC,9,2014,1
A,52023,ROADACC,9,2015,5
A,52023,ROADACC,9,2016,5
A,52023,ROADACC,9,2017,8
A,52023,ROADACC,9,2018,11
A,52023,ROADACC,9,2019,9
A,52023,ROADACC,9,2020,1
A,52023,ROADACC,9,2021,7
A,52023,ROADACC,9,2022,3
A,52023,ROADACC,9,2023,4
A,52023,ROADACC,9,2024,3
A,52024,KILLINJ,F,2001,1
A,52024,KILLINJ,F,2002,2
A,52024,KILLINJ,F,2003,1
A,52024,KILLINJ,F,2004,0
A,52024,KILLINJ,F,2005,1
A,52024,KILLINJ,F,2006,0
A,52024,KILLINJ,F,2007,0
A,52024,KILLINJ,F,2008,2
A,52024,KILLINJ,F,2009,0
A,52024,KILLINJ,F,2010,2
A,52024,KILLINJ,F,2011,1
A,52024,KILLINJ,F,2012,3
A,52024,KILLINJ,F,2013,0
A,52024,KILLINJ,F,2014,4
A,52024,KILLINJ,F,2015,0
A,52024,KILLINJ,F,2016,2
A,52024,KILLINJ,F,2017,0
A,52024,KILLINJ,F,2018,7
A,52024,KILLINJ,F,2019,0
A,52024,KILLINJ,F,2020,1
A,52024,KILLINJ,F,2021,0
A,52024,KILLINJ,F,2022,3
A,52024,KILLINJ,F,2023,0
A,52024,KILLINJ,M,2001,0
A,52024,KILLINJ,M,2002,1
A,52024,KILLINJ,M,2003,2
A,52024,KILLINJ,M,2004,0
A,52024,KILLINJ,M,2005,1
A,52024,KILLINJ,M,2006,1
A,52024,KILLINJ,M,2007,0
A,52024,KILLINJ,M,2008,1
A,52024,KILLINJ,M,2009,0
A,52024,KILLINJ,M,2010,0
A,52024,KILLINJ,M,2011,0
A,52024,KILLINJ,M,2012,0
A,52024,KILLINJ,M,2013,0
A,52024,KILLINJ,M,2014,0
A,52024,KILLINJ,M,2015,0
A,52024,KILLINJ,M,2016,0
A,52024,KILLINJ,M,2017,0
A,52024,KILLINJ,M,2018,0
A,52024,KILLINJ,M,2019,0
A,52024,KILLINJ,M,2020,0
A,52024,KILLINJ,M,2021,0
A,52024,KILLINJ,M,2022,0
A,52024,KILLINJ,M,2023,0
A,52024,ROADACC,9,2001,1
A,52024,ROADACC,9,2002,2
A,52024,ROADACC,9,2003,2
A,52024,ROADACC,9,2004,0
A,52024,ROADACC,9,2005,2
A,52024,ROADACC,9,2006,1
A,52024,ROADACC,9,2007,0
A,52024,ROADACC,9,2008,2
A,52024,ROADACC,9,2009,0
A,52024,ROADACC,9,2010,2
A,52024,ROADACC,9,2011,1
A,52024,ROADACC,9,2012,2
A,52024,ROADACC,9,2013,0
A,52024,ROADACC,9,2014,2
A,52024,ROADACC,9,2015,0
A,52024,ROADACC,9,2016,2
A,52024,ROADACC,9,2017,0
A,52024,ROADACC,9,2018,2
A,52024,ROADACC,9,2019,0
A,52024,ROADACC,9,2020,1
A,52024,ROADACC,9,2021,0
A,52024,ROADACC,9,2022,1
A,52024,ROADACC,9,2023,0
A,52025,KILLINJ,F,2001,7
A,52025,KILLINJ,F,2002,2
A,52025,KILLINJ,F,2003,2
A,52025,KILLINJ,F,2004,1
A,52025,KILLINJ,F,2005,3
A,52025,KILLINJ,F,2006,0
A,52025,KILLINJ,F,2007,0
A,52025,KILLINJ,F,2008,0
A,52025,KILLINJ,F,2009,0
A,52025,KILLINJ,F,2010,0
A,52025,KILLINJ,F,2011,1
A,52025,KILLINJ,F,2012,2
A,52025,KILLINJ,F,2013,0
A,52025,KILLINJ,F,2014,0
A,52025,KILLINJ,F,2015,0
A,52025,KILLINJ,F,2016,0
A,52025,KILLINJ,F,2017,0
A,52025,KILLINJ,F,2018,0
A,52025,KILLINJ,F,2019,1
A,52025,KILLINJ,F,2020,0
A,52025,KILLINJ,F,2021,0
A,52025,KILLINJ,F,2022,1
A,52025,KILLINJ,F,2023,1
A,52025,KILLINJ,F,2024,1
A,52025,KILLINJ,M,2001,0
A,52025,KILLINJ,M,2002,0
A,52025,KILLINJ,M,2003,0
A,52025,KILLINJ,M,2004,0
A,52025,KILLINJ,M,2005,0
A,52025,KILLINJ,M,2006,0
A,52025,KILLINJ,M,2007,0
A,52025,KILLINJ,M,2008,0
A,52025,KILLINJ,M,2009,0
A,52025,KILLINJ,M,2010,0
A,52025,KILLINJ,M,2011,0
A,52025,KILLINJ,M,2012,0
A,52025,KILLINJ,M,2013,0
A,52025,KILLINJ,M,2014,0
A,52025,KILLINJ,M,2015,0
A,52025,KILLINJ,M,2016,0
A,52025,KILLINJ,M,2017,0
A,52025,KILLINJ,M,2018,0
A,52025,KILLINJ,M,2019,0
A,52025,KILLINJ,M,2020,0
A,52025,KILLINJ,M,2021,0
A,52025,KILLINJ,M,2022,0
A,52025,KILLINJ,M,2023,0
A,52025,KILLINJ,M,2024,0
A,52025,ROADACC,9,2001,2
A,52025,ROADACC,9,2002,2
A,52025,ROADACC,9,2003,1
A,52025,ROADACC,9,2004,1
A,52025,ROADACC,9,2005,2
A,52025,ROADACC,9,2006,0
A,52025,ROADACC,9,2007,0
A,52025,ROADACC,9,2008,0
A,52025,ROADACC,9,2009,0
A,52025,ROADACC,9,2010,0
A,52025,ROADACC,9,2011,1
A,52025,ROADACC,9,2012,1
A,52025,ROADACC,9,2013,0
A,52025,ROADACC,9,2014,0
A,52025,ROADACC,9,2015,0
A,52025,ROADACC,9,2016,0
A,52025,ROADACC,9,2017,0
A,52025,ROADACC,9,2018,0
A,52025,ROADACC,9,2019,1
A,52025,ROADACC,9,2020,0
A,52025,ROADACC,9,2021,0
A,52025,ROADACC,9,2022,1
A,52025,ROADACC,9,2023,1
A,52025,ROADACC,9,2024,1
A,52026,KILLINJ,F,2001,41
A,52026,KILLINJ,F,2002,22
A,52026,KILLINJ,F,2003,27
A,52026,KILLINJ,F,2004,24
A,52026,KILLINJ,F,2005,11
A,52026,KILLINJ,F,2006,16
A,52026,KILLINJ,F,2007,10
A,52026,KILLINJ,F,2008,14
A,52026,KILLINJ,F,2009,18
A,52026,KILLINJ,F,2010,30
A,52026,KILLINJ,F,2011,41
A,52026,KILLINJ,F,2012,19
A,52026,KILLINJ,F,2013,26
A,52026,KILLINJ,F,2014,26
A,52026,KILLINJ,F,2015,15
A,52026,KILLINJ,F,2016,18
A,52026,KILLINJ,F,2017,22
A,52026,KILLINJ,F,2018,13
A,52026,KILLINJ,F,2019,12
A,52026,KILLINJ,F,2020,20
A,52026,KILLINJ,F,2021,16
A,52026,KILLINJ,F,2022,6
A,52026,KILLINJ,F,2023,9
A,52026,KILLINJ,F,2024,9
A,52026,KILLINJ,M,2001,0
A,52026,KILLINJ,M,2002,2
A,52026,KILLINJ,M,2003,4
A,52026,KILLINJ,M,2004,3
A,52026,KILLINJ,M,2005,0
A,52026,KILLINJ,M,2006,1
A,52026,KILLINJ,M,2007,0
A,52026,KILLINJ,M,2008,1
A,52026,KILLINJ,M,2009,0
A,52026,KILLINJ,M,2010,2
A,52026,KILLINJ,M,2011,2
A,52026,KILLINJ,M,2012,0
A,52026,KILLINJ,M,2013,2
A,52026,KILLINJ,M,2014,2
A,52026,KILLINJ,M,2015,1
A,52026,KILLINJ,M,2016,1
A,52026,KILLINJ,M,2017,1
A,52026,KILLINJ,M,2018,0
A,52026,KILLINJ,M,2019,1
A,52026,KILLINJ,M,2020,2
A,52026,KILLINJ,M,2021,0
A,52026,KILLINJ,M,2022,0
A,52026,KILLINJ,M,2023,0
A,52026,KILLINJ,M,2024,0
A,52026,ROADACC,9,2001,24
A,52026,ROADACC,9,2002,20
A,52026,ROADACC,9,2003,18
A,52026,ROADACC,9,2004,19
A,52026,ROADACC,9,2005,9
A,52026,ROADACC,9,2006,13
A,52026,ROADACC,9,2007,8
A,52026,ROADACC,9,2008,12
A,52026,ROADACC,9,2009,12
A,52026,ROADACC,9,2010,21
A,52026,ROADACC,9,2011,30
A,52026,ROADACC,9,2012,13
A,52026,ROADACC,9,2013,16
A,52026,ROADACC,9,2014,21
A,52026,ROADACC,9,2015,11
A,52026,ROADACC,9,2016,17
A,52026,ROADACC,9,2017,16
A,52026,ROADACC,9,2018,12
A,52026,ROADACC,9,2019,11
A,52026,ROADACC,9,2020,18
A,52026,ROADACC,9,2021,9
A,52026,ROADACC,9,2022,6
A,52026,ROADACC,9,2023,8
A,52026,ROADACC,9,2024,6
A,52027,KILLINJ,F,2001,8
A,52027,KILLINJ,F,2002,0
A,52027,KILLINJ,F,2003,0
A,52027,KILLINJ,F,2004,0
A,52027,KILLINJ,F,2005,0
A,52027,KILLINJ,F,2006,1
A,52027,KILLINJ,F,2007,0
A,52027,KILLINJ,F,2008,0
A,52027,KILLINJ,F,2009,4
A,52027,KILLINJ,F,2010,4
A,52027,KILLINJ,F,2011,1
A,52027,KILLINJ,F,2012,7
A,52027,KILLINJ,F,2013,1
A,52027,KILLINJ,F,2014,2
A,52027,KILLINJ,F,2015,3
A,52027,KILLINJ,F,2016,3
A,52027,KILLINJ,F,2017,1
A,52027,KILLINJ,F,2018,6
A,52027,KILLINJ,F,2019,1
A,52027,KILLINJ,F,2020,3
A,52027,KILLINJ,F,2021,1
A,52027,KILLINJ,F,2022,8
A,52027,KILLINJ,F,2023,4
A,52027,KILLINJ,F,2024,3
A,52027,KILLINJ,M,2001,0
A,52027,KILLINJ,M,2002,0
A,52027,KILLINJ,M,2003,0
A,52027,KILLINJ,M,2004,0
A,52027,KILLINJ,M,2005,0
A,52027,KILLINJ,M,2006,0
A,52027,KILLINJ,M,2007,1
A,52027,KILLINJ,M,2008,0
A,52027,KILLINJ,M,2009,0
A,52027,KILLINJ,M,2010,0
A,52027,KILLINJ,M,2011,0
A,52027,KILLINJ,M,2012,0
A,52027,KILLINJ,M,2013,0
A,52027,KILLINJ,M,2014,0
A,52027,KILLINJ,M,2015,0
A,52027,KILLINJ,M,2016,0
A,52027,KILLINJ,M,2017,0
A,52027,KILLINJ,M,2018,0
A,52027,KILLINJ,M,2019,0
A,52027,KILLINJ,M,2020,0
A,52027,KILLINJ,M,2021,1
A,52027,KILLINJ,M,2022,0
A,52027,KILLINJ,M,2023,0
A,52027,KILLINJ,M,2024,0
A,52027,ROADACC,9,2001,3
A,52027,ROADACC,9,2002,0
A,52027,ROADACC,9,2003,0
A,52027,ROADACC,9,2004,0
A,52027,ROADACC,9,2005,0
A,52027,ROADACC,9,2006,1
A,52027,ROADACC,9,2007,1
A,52027,ROADACC,9,2008,0
A,52027,ROADACC,9,2009,2
A,52027,ROADACC,9,2010,2
A,52027,ROADACC,9,2011,1
A,52027,ROADACC,9,2012,3
A,52027,ROADACC,9,2013,1
A,52027,ROADACC,9,2014,2
A,52027,ROADACC,9,2015,3
A,52027,ROADACC,9,2016,2
A,52027,ROADACC,9,2017,1
A,52027,ROADACC,9,2018,3
A,52027,ROADACC,9,2019,1
A,52027,ROADACC,9,2020,2
A,52027,ROADACC,9,2021,2
A,52027,ROADACC,9,2022,4
A,52027,ROADACC,9,2023,2
A,52027,ROADACC,9,2024,2
A,52028,KILLINJ,F,2001,34
A,52028,KILLINJ,F,2002,28
A,52028,KILLINJ,F,2003,25
A,52028,KILLINJ,F,2004,26
A,52028,KILLINJ,F,2005,19
A,52028,KILLINJ,F,2006,38
A,52028,KILLINJ,F,2007,14
A,52028,KILLINJ,F,2008,34
A,52028,KILLINJ,F,2009,35
A,52028,KILLINJ,F,2010,50
A,52028,KILLINJ,F,2011,51
A,52028,KILLINJ,F,2012,52
A,52028,KILLINJ,F,2013,36
A,52028,KILLINJ,F,2014,30
A,52028,KILLINJ,F,2015,39
A,52028,KILLINJ,F,2016,53
A,52028,KILLINJ,F,2017,46
A,52028,KILLINJ,F,2018,33
A,52028,KILLINJ,F,2019,33
A,52028,KILLINJ,F,2020,35
A,52028,KILLINJ,F,2021,22
A,52028,KILLINJ,F,2022,21
A,52028,KILLINJ,F,2023,26
A,52028,KILLINJ,F,2024,41
A,52028,KILLINJ,M,2001,2
A,52028,KILLINJ,M,2002,2
A,52028,KILLINJ,M,2003,0
A,52028,KILLINJ,M,2004,1
A,52028,KILLINJ,M,2005,1
A,52028,KILLINJ,M,2006,8
A,52028,KILLINJ,M,2007,2
A,52028,KILLINJ,M,2008,0
A,52028,KILLINJ,M,2009,0
A,52028,KILLINJ,M,2010,0
A,52028,KILLINJ,M,2011,1
A,52028,KILLINJ,M,2012,0
A,52028,KILLINJ,M,2013,1
A,52028,KILLINJ,M,2014,1
A,52028,KILLINJ,M,2015,0
A,52028,KILLINJ,M,2016,1
A,52028,KILLINJ,M,2017,2
A,52028,KILLINJ,M,2018,0
A,52028,KILLINJ,M,2019,0
A,52028,KILLINJ,M,2020,0
A,52028,KILLINJ,M,2021,1
A,52028,KILLINJ,M,2022,1
A,52028,KILLINJ,M,2023,2
A,52028,KILLINJ,M,2024,1
A,52028,ROADACC,9,2001,30
A,52028,ROADACC,9,2002,16
A,52028,ROADACC,9,2003,16
A,52028,ROADACC,9,2004,21
A,52028,ROADACC,9,2005,16
A,52028,ROADACC,9,2006,32
A,52028,ROADACC,9,2007,10
A,52028,ROADACC,9,2008,23
A,52028,ROADACC,9,2009,24
A,52028,ROADACC,9,2010,36
A,52028,ROADACC,9,2011,37
A,52028,ROADACC,9,2012,33
A,52028,ROADACC,9,2013,24
A,52028,ROADACC,9,2014,24
A,52028,ROADACC,9,2015,28
A,52028,ROADACC,9,2016,37
A,52028,ROADACC,9,2017,34
A,52028,ROADACC,9,2018,26
A,52028,ROADACC,9,2019,22
A,52028,ROADACC,9,2020,23
A,52028,ROADACC,9,2021,16
A,52028,ROADACC,9,2022,19
A,52028,ROADACC,9,2023,19
A,52028,ROADACC,9,2024,27
A,52029,KILLINJ,F,2001,3
A,52029,KILLINJ,F,2002,3
A,52029,KILLINJ,F,2003,0
A,52029,KILLINJ,F,2004,2
A,52029,KILLINJ,F,2005,6
A,52029,KILLINJ,F,2006,3
A,52029,KILLINJ,F,2007,8
A,52029,KILLINJ,F,2008,0
A,52029,KILLINJ,F,2009,1
A,52029,KILLINJ,F,2010,1
A,52029,KILLINJ,F,2011,1
A,52029,KILLINJ,F,2012,2
A,52029,KILLINJ,F,2013,1
A,52029,KILLINJ,F,2014,0
A,52029,KILLINJ,F,2015,2
A,52029,KILLINJ,F,2016,0
A,52029,KILLINJ,M,2001,0
A,52029,KILLINJ,M,2002,1
A,52029,KILLINJ,M,2003,0
