Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente)
4,4136,Montanera,726,11.6271,2020
4,4137,Montelupo Albese,484,6.4303,2020
4,4138,Montemale di Cuneo,214,11.1041,2020
4,4139,Monterosso Grana,517,42.2211,2020
4,4140,Monteu Roero,1609,24.6999,2020
4,4141,Montezemolo,237,6.9363,2020
4,4142,Monticello d'Alba,2343,10.2358,2020
4,4143,Moretta,4076,23.9934,2020
4,4144,Morozzo,1990,22.1919,2020
4,4145,Murazzano,838,27.6758,2020
4,4146,Murello,942,17.3282,2020
4,4147,Narzole,3469,26.1826,2020
4,4148,Neive,3350,21.3028,2020
4,4149,Neviglie,353,7.9261,2020
4,4150,Niella Belbo,356,11.5183,2020
4,4151,Niella Tanaro,974,15.707,2020
4,4152,Novello,973,11.7055,2020
4,4153,Nucetto,402,7.8083,2020
4,4154,Oncino,85,47.3592,2020
4,4155,Ormea,1491,124.4931,2020
4,4156,Ostana,84,14.0873,2020
4,4157,Paesana,2629,58.2693,2020
4,4158,Pagno,571,8.6797,2020
4,4159,Pamparato,278,34.5115,2020
4,4160,Paroldo,198,12.4249,2020
4,4161,Perletto,264,9.8932,2020
4,4162,Perlo,108,10.2155,2020
4,4163,Peveragno,5542,67.9186,2020
4,4164,Pezzolo Valle Uzzone,318,26.5691,2020
4,4165,Pianfei,2102,15.3103,2020
4,4166,Piasco,2703,10.6214,2020
4,4167,Pietraporzio,74,55.1856,2020
4,4168,Piobesi d'Alba,1399,4.0347,2020
4,4169,Piozzo,975,14.3043,2020
4,4170,Pocapaglia,3314,17.4774,2020
4,4171,Polonghera,1111,10.3146,2020
4,4172,Pontechianale,175,94.9229,2020
4,4173,Pradleves,231,19.2934,2020
4,4174,Prazzo,171,52.3851,2020
4,4175,Priero,526,20.0092,2020
4,4176,Priocca,2009,9.0306,2020
4,4177,Priola,669,27.3754,2020
4,4178,Prunetto,411,14.3615,2020
4,4179,Racconigi,9729,48.0562,2020
4,4180,Revello,4270,52.47,2020
4,4181,Rifreddo,1056,6.8436,2020
4,4182,Rittana,108,11.352,2020
4,4183,Roaschia,98,23.8368,2020
4,4184,Roascio,91,6.4212,2020
4,4185,Robilante,2183,25.0038,2020
4,4186,Roburent,475,29.8104,2020
4,4187,Roccabruna,1525,24.2989,2020
4,4188,Rocca Cigliè,126,7.0152,2020
4,4189,Rocca de' Baldi,1571,26.4023,2020
4,4190,Roccaforte Mondovì,2060,84.6105,2020
4,4191,Roccasparvera,739,11.2407,2020
4,4192,Roccavione,2655,19.1492,2020
4,4193,Rocchetta Belbo,154,4.5076,2020
4,4194,Roddi,1590,9.353,2020
4,4195,Roddino,415,10.5849,2020
4,4196,Rodello,958,8.9004,2020
4,4197,Rossana,809,19.9166,2020
4,4198,Ruffia,359,7.5091,2020
4,4199,Sale delle Langhe,475,10.5052,2020
4,4200,Sale San Giovanni,161,8.0742,2020
4,4201,Saliceto,1205,24.3254,2020
4,4202,Salmour,731,12.696,2020
4,4203,Saluzzo,17471,79.9306,2020
4,4204,Sambuco,85,46.1392,2020
4,4205,Sampeyre,989,98.9069,2020
4,4206,San Benedetto Belbo,153,4.8454,2020
4,4207,San Damiano Macra,407,54.2618,2020
4,4208,Sanfrè,2999,15.504,2020
4,4209,Sanfront,2290,39.7088,2020
4,4210,San Michele Mondovì,1846,18.1119,2020
4,4211,Sant'Albano Stura,2347,27.4544,2020
4,4212,Santa Vittoria d'Alba,2878,10.0758,2020
4,4213,Santo Stefano Belbo,3863,27.1836,2020
4,4214,Santo Stefano Roero,1346,13.1142,2020
4,4215,Savigliano,21431,110.7876,2020
4,4216,Scagnello,177,9.3878,2020
4,4217,Scarnafigi,2152,30.4979,2020
4,4218,Serralunga d'Alba,548,8.3908,2020
4,4219,Serravalle Langhe,300,8.8995,2020
4,4220,Sinio,480,8.6012,2020
4,4221,Somano,316,11.6848,2020
4,4222,Sommariva del Bosco,6230,35.4155,2020
4,4223,Sommariva Perno,2660,17.0935,2020
4,4224,Stroppo,98,28.0956,2020
4,4225,Tarantasca,2171,12.2016,2020
4,4226,Torre Bormida,165,7.1829,2020
4,4227,Torre Mondovì,491,18.5376,2020
4,4228,Torre San Giorgio,725,5.3901,2020
4,4229,Torresina,47,3.8226,2020
4,4230,Treiso,774,9.5956,2020
4,4231,Trezzo Tinella,310,10.5253,2020
4,4232,Trinità,2223,28.3367,2020
4,4233,Valdieri,917,153.3126,2020
4,4234,Valgrana,792,23.1017,2020
4,4235,Valloriate,99,16.9559,2020
4,4237,Venasca,1352,20.3938,2020
4,4238,Verduno,544,7.1571,2020
4,4239,Vernante,1124,62.0563,2020
4,4240,Verzuolo,6463,26.132,2020
4,4241,Vezza d'Alba,2338,14.0688,2020
4,4242,Vicoforte,3166,25.7363,2020
4,4243,Vignolo,2614,7.9417,2020
4,4244,Villafalletto,2878,29.7324,2020
4,4245,Villanova Mondovì,5715,28.2878,2020
4,4246,Villanova Solaro,749,14.7884,2020
4,4247,Villar San Costanzo,1543,19.4958,2020
4,4248,Vinadio,597,183.1692,2020
4,4249,Viola,359,21.0672,2020
4,4250,Vottignasco,490,8.09,2020
5,5001,Agliano Terme,1563,15.4485,2020
5,5002,Albugnano,491,9.5399,2020
5,5003,Antignano,964,10.8608,2020
5,5004,Aramengo,564,11.4124,2020
5,5005,Asti,74065,151.3113,2020
5,5006,Azzano d'Asti,382,6.4341,2020
5,5007,Baldichieri d'Asti,1088,5.066,2020
5,5008,Belveglio,312,5.2796,2020
5,5009,Berzano di San Pietro,407,7.343,2020
5,5010,Bruno,297,8.9008,2020
5,5011,Bubbio,818,15.7621,2020
5,5012,Buttigliera d'Asti,2517,19.1608,2020
5,5013,Calamandrana,1663,12.7884,2020
5,5014,Calliano,1226,17.2931,2020
5,5015,Calosso,1171,15.7149,2020
5,5016,Camerano Casasco,405,6.8923,2020
5,5017,Canelli,10212,23.4326,2020
5,5018,Cantarana,1003,9.7214,2020
5,5019,Capriglio,321,5.0565,2020
5,5020,Casorzo,597,12.648,2020
5,5021,Cassinasco,549,11.8391,2020
5,5022,Castagnole delle Lanze,3673,21.5648,2020
5,5023,Castagnole Monferrato,1157,17.3374,2020
5,5024,Castel Boglione,583,11.8622,2020
5,5025,Castell'Alfero,2657,20.0881,2020
5,5026,Castellero,294,4.2882,2020
5,5027,Castelletto Molina,140,3.0662,2020
5,5028,Castello di Annone,1801,23.1785,2020
5,5029,Castelnuovo Belbo,813,9.5499,2020
5,5030,Castelnuovo Calcea,706,8.2039,2020
5,5031,Castelnuovo Don Bosco,3079,21.6068,2020
5,5032,Castel Rocchero,394,5.6273,2020
5,5033,Cellarengo,706,10.8477,2020
5,5034,Celle Enomondo,462,5.5928,2020
5,5035,Cerreto d'Asti,223,3.9384,2020
5,5036,Cerro Tanaro,594,4.6529,2020
5,5037,Cessole,366,11.7779,2020
5,5038,Chiusano d'Asti,228,2.417,2020
5,5039,Cinaglio,428,5.5045,2020
5,5040,Cisterna d'Asti,1221,10.7326,2020
5,5041,Coazzolo,285,4.0489,2020
5,5042,Cocconato,1385,16.5226,2020
5,5044,Corsione,201,5.0824,2020
5,5045,Cortandone,310,5.0231,2020
5,5046,Cortanze,273,4.4766,2020
5,5047,Cortazzone,594,10.3333,2020
5,5048,Cortiglione,522,8.4254,2020
5,5049,Cossombrato,516,5.3987,2020
5,5050,Costigliole d'Asti,5682,36.9432,2020
5,5051,Cunico,444,6.7531,2020
5,5052,Dusino San Michele,1065,11.9251,2020
5,5053,Ferrere,1529,13.927,2020
5,5054,Fontanile,524,8.13,2020
5,5055,Frinco,733,7.2168,2020
5,5056,Grana,542,5.8883,2020
5,5057,Grazzano Badoglio,587,10.4721,2020
5,5058,Incisa Scapaccino,2054,20.7037,2020
5,5059,Isola d'Asti,1995,13.5026,2020
5,5060,Loazzolo,319,14.8219,2020
5,5061,Maranzana,233,4.3739,2020
5,5062,Maretto,381,4.9251,2020
5,5063,Moasca,504,4.1551,2020
5,5064,Mombaldone,198,11.9588,2020
5,5065,Mombaruzzo,1008,22.3971,2020
5,5066,Mombercelli,2113,14.2321,2020
5,5067,Monale,983,9.1104,2020
5,5068,Monastero Bormida,882,14.2057,2020
5,5069,Moncalvo,2769,17.421,2020
5,5070,Moncucco Torinese,878,14.3291,2020
5,5071,Mongardino,857,6.855,2020
5,5072,Montabone,327,8.5373,2020
5,5073,Montafia,929,14.497,2020
5,5074,Montaldo Scarampi,719,6.6348,2020
5,5075,Montechiaro d'Asti,1216,10.1408,2020
5,5076,Montegrosso d'Asti,2307,15.4192,2020
5,5077,Montemagno,1053,16.0976,2020
5,5079,Moransengo,186,5.4053,2020
5,5080,Nizza Monferrato,10128,30.3632,2020
5,5081,Olmo Gentile,70,5.617,2020
5,5082,Passerano Marmorito,420,12.026,2020
5,5083,Penango,445,9.563,2020
5,5084,Piea,541,9.0013,2020
5,5085,Pino d'Asti,209,4.082,2020
5,5086,Piovà Massaia,571,11.0244,2020
5,5087,Portacomaro,1955,11.0036,2020
5,5088,Quaranti,159,2.8582,2020
5,5089,Refrancore,1551,13.2049,2020
5,5090,Revigliasco d'Asti,751,8.835,2020
5,5091,Roatto,369,6.4171,2020
5,5092,Robella,467,12.1805,2020
5,5093,Rocca d'Arazzo,915,12.5631,2020
5,5094,Roccaverano,376,29.9827,2020
5,5095,Rocchetta Palafea,352,7.8377,2020
5,5096,Rocchetta Tanaro,1377,15.9109,2020
5,5097,San Damiano d'Asti,8076,47.8656,2020
5,5098,San Giorgio Scarampi,100,6.1477,2020
5,5099,San Martino Alfieri,675,7.2094,2020
5,5100,San Marzano Oliveto,992,9.6838,2020
5,5101,San Paolo Solbrito,1184,11.8691,2020
5,5103,Scurzolengo,529,5.3426,2020
5,5104,Serole,107,12.3285,2020
5,5105,Sessame,249,8.4471,2020
5,5106,Settime,548,6.6804,2020
5,5107,Soglio,156,3.28,2020
5,5108,Tigliole,1701,16.1173,2020
5,5109,Tonco,782,11.7833,2020
5,5110,Tonengo,213,5.5952,2020
5,5111,Vaglio Serra,283,4.7599,2020
5,5112,Valfenera,2365,22.0383,2020
5,5113,Vesime,604,13.1655,2020
5,5114,Viale,245,3.9754,2020
5,5115,Viarigi,857,13.6219,2020
5,5116,Vigliano d'Asti,808,6.653,2020
5,5117,Villafranca d'Asti,2955,12.8798,2020
5,5118,Villanova d'Asti,5581,41.948,2020
5,5119,Villa San Secondo,370,6.1268,2020
5,5120,Vinchio,555,9.2863,2020
5,5121,Montiglio Monferrato,1556,26.8624,2020
6,6001,Acqui Terme,19223,33.2967,2020
6,6002,Albera Ligure,297,21.2298,2020
6,6003,Alessandria,91089,203.5657,2020
6,6004,Alfiano Natta,742,13.1588,2020
6,6005,Alice Bel Colle,730,12.2135,2020
6,6007,Altavilla Monferrato,412,11.328,2020
6,6008,Alzano Scrivia,358,2.1269,2020
6,6009,Arquata Scrivia,6254,29.2434,2020
6,6010,Avolasca,257,12.2375,2020
6,6011,Balzola,1311,16.6197,2020
6,6012,Basaluzzo,2015,15.0526,2020
6,6013,Bassignana,1575,28.7122,2020
6,6014,Belforte Monferrato,502,8.3258,2020
6,6015,Bergamasco,709,13.4397,2020
6,6016,Berzano di Tortona,158,2.8874,2020
6,6017,Bistagno,1773,17.5936,2020
6,6018,Borghetto di Borbera,1914,39.3977,2020
6,6019,Borgoratto Alessandrino,549,6.6034,2020
6,6020,Borgo San Martino,1375,9.723,2020
6,6021,Bosco Marengo,2265,44.5297,2020
6,6022,Bosio,1082,67.6133,2020
6,6023,Bozzole,320,9.0235,2020
6,6024,Brignano-Frascata,429,17.5285,2020
6,6025,Cabella Ligure,482,46.6332,2020
6,6026,Camagna Monferrato,467,9.2493,2020
6,6027,Camino,728,18.4376,2020
6,6028,Cantalupo Ligure,453,24.0619,2020
6,6029,Capriata d'Orba,1795,28.4663,2020
6,6030,Carbonara Scrivia,1098,5.0526,2020
6,6031,Carentino,333,9.7892,2020
6,6032,Carezzano,420,10.4833,2020
6,6033,Carpeneto,913,13.3394,2020
6,6034,Carrega Ligure,88,55.2555,2020
6,6035,Carrosio,489,6.9232,2020
6,6036,Cartosio,724,16.3412,2020
6,6037,Casal Cermelli,1167,12.1635,2020
6,6038,Casaleggio Boiro,364,12.0104,2020
6,6039,Casale Monferrato,32641,86.2097,2020
6,6040,Casalnoceto,979,12.9866,2020
6,6041,Casasco,116,9.0373,2020
6,6043,Cassine,2860,33.0925,2020
6,6044,Cassinelle,852,23.7721,2020
6,6045,Castellania Coppi,85,7.2089,2020
6,6046,Castellar Guidobono,397,2.4828,2020
6,6047,Castellazzo Bormida,4389,45.1283,2020
6,6048,Castelletto d'Erro,143,4.66,2020
6,6049,Castelletto d'Orba,1858,13.977,2020
6,6050,Castelletto Merli,452,11.5908,2020
6,6051,Castelletto Monferrato,1428,9.5776,2020
6,6052,Castelnuovo Bormida,626,13.1107,2020
6,6053,Castelnuovo Scrivia,4874,45.4213,2020
6,6054,Castelspina,391,5.4872,2020
6,6055,Cavatore,257,10.4466,2020
6,6056,Cella Monte,477,5.5524,2020
6,6057,Cereseto,391,10.4427,2020
6,6058,Cerreto Grue,302,4.747,2020
6,6059,Cerrina Monferrato,1301,17.3008,2020
6,6060,Coniolo,451,10.3002,2020
6,6061,Conzano,948,11.6117,2020
6,6062,Costa Vescovato,323,7.8996,2020
6,6063,Cremolino,991,14.3874,2020
6,6065,Denice,172,7.4621,2020
6,6066,Dernice,180,18.2763,2020
6,6067,Fabbrica Curone,594,53.8484,2020
6,6068,Felizzano,2142,25.0138,2020
6,6069,Fraconalto,305,17.6161,2020
6,6070,Francavilla Bisio,502,7.7515,2020
6,6071,Frascaro,433,5.2861,2020
6,6072,Frassinello Monferrato,474,8.431,2020
6,6073,Frassineto Po,1371,29.5609,2020
6,6074,Fresonara,624,6.9336,2020
6,6075,Frugarolo,1885,27.0575,2020
6,6076,Fubine Monferrato,1579,25.5333,2020
6,6077,Gabiano,1003,17.7684,2020
6,6078,Gamalero,825,12.1543,2020
6,6079,Garbagna,618,20.7165,2020
6,6081,Gavi,4454,45.0432,2020
6,6082,Giarole,683,5.4494,2020
6,6083,Gremiasco,295,17.3842,2020
6,6084,Grognardo,241,9.0802,2020
6,6085,Grondona,471,25.9429,2020
6,6086,Guazzora,302,2.8021,2020
6,6087,Isola Sant'Antonio,651,23.5483,2020
6,6088,Lerma,823,14.5358,2020
6,6090,Malvicino,83,9.035,2020
6,6091,Masio,1296,22.2319,2020
6,6092,Melazzo,1249,19.7375,2020
6,6093,Merana,180,9.1998,2020
6,6094,Mirabello Monferrato,1212,13.2357,2020
6,6095,Molare,2069,32.504,2020
6,6096,Molino dei Torti,570,2.7527,2020
6,6097,Mombello Monferrato,946,19.6941,2020
6,6098,Momperone,203,8.54,2020
6,6099,Moncestino,197,6.5185,2020
6,6100,Mongiardino Ligure,150,29.0329,2020
6,6101,Monleale,558,9.6176,2020
6,6102,Montacuto,242,23.7473,2020
6,6103,Montaldeo,243,5.3756,2020
6,6104,Montaldo Bormida,612,5.7241,2020
6,6105,Montecastello,306,7.4867,2020
6,6106,Montechiaro d'Acqui,513,17.5982,2020
6,6107,Montegioco,286,5.4513,2020
6,6108,Montemarzino,309,9.8515,2020
6,6109,Morano sul Po,1324,17.7049,2020
6,6110,Morbello,418,23.9524,2020
6,6111,Mornese,707,13.2197,2020
6,6112,Morsasco,615,10.2943,2020
6,6113,Murisengo,1303,15.3104,2020
6,6114,Novi Ligure,27683,55.1948,2020
6,6115,Occimiano,1261,22.4629,2020
6,6116,Odalengo Grande,406,15.4279,2020
6,6117,Odalengo Piccolo,240,7.5707,2020
6,6118,Olivola,115,2.6908,2020
6,6119,Orsara Bormida,408,5.0996,2020
6,6120,Ottiglio,592,14.5434,2020
6,6121,Ovada,10975,35.3724,2020
6,6122,Oviglio,1182,27.3665,2020
6,6123,Ozzano Monferrato,1358,15.1834,2020
6,6124,Paderna,204,4.4198,2020
6,6125,Pareto,520,41.7376,2020
6,6126,Parodi Ligure,622,12.5365,2020
6,6127,Pasturana,1276,5.2811,2020
6,6128,Pecetto di Valenza,1156,11.3546,2020
6,6129,Pietra Marazzi,874,7.9973,2020
6,6131,Pomaro Monferrato,328,13.4427,2020
6,6132,Pontecurone,3422,29.7041,2020
6,6133,Pontestura,1331,18.9177,2020
6,6134,Ponti,550,11.9679,2020
6,6135,Ponzano Monferrato,326,11.6495,2020
6,6136,Ponzone,1003,69.0281,2020
6,6137,Pozzol Groppo,301,14.0866,2020
6,6138,Pozzolo Formigaro,4522,36.1765,2020
6,6139,Prasco,478,5.9724,2020
6,6140,Predosa,1910,33.0071,2020
6,6141,Quargnento,1352,36.1651,2020
6,6142,Quattordio,1524,17.7338,2020
6,6143,Ricaldone,618,10.5153,2020
6,6144,Rivalta Bormida,1361,10.0516,2020
6,6145,Rivarone,389,6.0734,2020
6,6146,Roccaforte Ligure,126,20.5892,2020
6,6147,Rocca Grimalda,1430,15.4612,2020
6,6148,Rocchetta Ligure,222,10.1543,2020
6,6149,Rosignano Monferrato,1461,19.2799,2020
6,6150,Sala Monferrato,339,7.5754,2020
6,6151,Sale,3913,44.9156,2020
6,6152,San Cristoforo,547,3.5706,2020
6,6153,San Giorgio Monferrato,1192,7.1156,2020
6,6154,San Salvatore Monferrato,4055,31.6916,2020
6,6155,San Sebastiano Curone,533,3.8925,2020
6,6156,Sant'Agata Fossili,368,7.7065,2020
6,6157,Sardigliano,384,12.743,2020
6,6158,Sarezzano,1134,13.8532,2020
6,6159,Serralunga di Crea,513,8.8425,2020
6,6160,Serravalle Scrivia,5872,15.9488,2020
6,6161,Sezzadio,1205,34.3195,2020
6,6162,Silvano d'Orba,1874,12.1681,2020
6,6163,Solero,1570,22.5538,2020
6,6164,Solonghello,200,4.9533,2020
6,6165,Spigno Monferrato,956,54.8544,2020
6,6166,Spineto Scrivia,363,3.9542,2020
6,6167,Stazzano,2369,17.9132,2020
6,6168,Strevi,1906,15.2889,2020
6,6169,Tagliolo Monferrato,1510,26.2111,2020
6,6170,Tassarolo,600,7.035,2020
6,6171,Terruggia,906,7.2664,2020
6,6172,Terzo,846,8.796,2020
6,6173,Ticineto,1304,8.0894,2020
6,6174,Tortona,26713,98.8666,2020
6,6175,Treville,268,4.6032,2020
6,6176,Trisobbio,670,9.2191,2020
6,6177,Valenza,18149,48.4945,2020
6,6178,Valmacca,959,12.2936,2020
6,6179,Vignale Monferrato,945,18.7258,2020
6,6180,Vignole Borbera,2023,8.6455,2020
6,6181,Viguzzolo,3064,18.3072,2020
6,6182,Villadeati,480,14.6091,2020
6,6183,Villalvernia,884,4.4744,2020
6,6184,Villamiroglio,295,9.8688,2020
6,6185,Villanova Monferrato,1752,16.5563,2020
6,6186,Villaromagnano,663,6.0672,2020
6,6187,Visone,1141,12.5617,2020
6,6188,Volpedo,1170,10.4833,2020
6,6189,Volpeglino,134,3.2458,2020
6,6190,Voltaggio,671,52.1828,2020
6,6191,Cassano Spinola,1843,17.1263,2020
6,6192,Alluvioni Piovera,1635,24.7837,2020
6,6193,Lu e Cuccaro Monferrato,1338,27.095,2020
7,7001,Allein,208,7.964,2020
7,7002,Antey-Saint-André,546,11.808,2020
7,7003,Aosta,33523,21.3923,2020
7,7004,Arnad,1227,28.8405,2020
7,7005,Arvier,852,33.3596,2020
7,7006,Avise,298,52.6166,2020
7,7007,Ayas,1399,129.4208,2020
7,7008,Aymavilles,2098,53.2436,2020
7,7009,Bard,112,3.0315,2020
7,7010,Bionaz,218,142.0905,2020
7,7011,Brissogne,942,25.5133,2020
7,7012,Brusson,863,55.2621,2020
7,7013,Challand-Saint-Anselme,736,27.9864,2020
7,7014,Challand-Saint-Victor,536,25.1589,2020
7,7015,Chambave,872,21.5416,2020
7,7016,Chamois,108,14.5283,2020
7,7017,Champdepraz,700,48.7924,2020
7,7018,Champorcher,380,68.4352,2020
7,7019,Charvensod,2377,25.8619,2020
7,7020,Châtillon,4450,39.6811,2020
7,7021,Cogne,1343,213.0372,2020
7,7022,Courmayeur,2734,209.6059,2020
7,7023,Donnas,2405,33.977,2020
7,7024,Doues,497,16.2542,2020
7,7025,Emarèse,220,10.233,2020
7,7026,Etroubles,483,39.5692,2020
7,7027,Fénis,1778,68.1198,2020
7,7028,Fontainemore,433,31.7089,2020
7,7029,Gaby,437,32.1712,2020
7,7030,Gignod,1739,25.9833,2020
7,7031,Gressan,3380,25.3034,2020
7,7032,Gressoney-La-Trinité,322,66.5161,2020
7,7033,Gressoney-Saint-Jean,804,69.6471,2020
7,7034,Hône,1154,12.6384,2020
7,7035,Introd,646,20.0381,2020
7,7036,Issime,393,35.3779,2020
7,7037,Issogne,1347,23.6103,2020
7,7038,Jovençan,712,7.012,2020
7,7039,La Magdeleine,108,8.9365,2020
7,7040,La Salle,2007,83.9427,2020
7,7041,La Thuile,819,125.6666,2020
7,7042,Lillianes,446,18.5463,2020
7,7043,Montjovet,1749,18.7597,2020
7,7044,Morgex,2097,43.6277,2020
7,7045,Nus,2984,57.3544,2020
7,7046,Ollomont,161,53.4825,2020
7,7047,Oyace,209,30.5598,2020
7,7048,Perloz,452,23.2665,2020
7,7049,Pollein,1520,15.3295,2020
7,7050,Pontboset,170,33.5599,2020
7,7051,Pontey,798,15.7533,2020
7,7052,Pont-Saint-Martin,3571,6.9224,2020
7,7053,Pré-Saint-Didier,996,33.4018,2020
7,7054,Quart,4101,62.052,2020
7,7055,Rhêmes-Notre-Dame,83,86.8333,2020
7,7056,Rhêmes-Saint-Georges,172,36.3385,2020
7,7057,Roisan,1015,14.641,2020
7,7058,Saint-Christophe,3471,14.7364,2020
7,7059,Saint-Denis,366,11.3872,2020
7,7060,Saint-Marcel,1311,42.382,2020
7,7061,Saint-Nicolas,320,15.4576,2020
7,7062,Saint-Oyen,194,9.4206,2020
7,7063,Saint-Pierre,3220,26.1772,2020
7,7064,Saint-Rhémy-en-Bosses,333,64.877,2020
7,7065,Saint-Vincent,4465,20.5721,2020
7,7066,Sarre,4793,28.281,2020
7,7067,Torgnon,555,42.4629,2020
7,7068,Valgrisenche,192,113.4757,2020
7,7069,Valpelline,594,31.4468,2020
7,7070,Valsavarenche,168,138.2088,2020
7,7071,Valtournenche,2273,116.1501,2020
7,7072,Verrayes,1267,22.3546,2020
7,7073,Verrès,2590,8.3607,2020
7,7074,Villeneuve,1247,8.7979,2020
8,8001,Airole,376,14.6268,2020
8,8002,Apricale,643,19.9364,2020
8,8003,Aquila d'Arroscia,149,10.0601,2020
8,8004,Armo,116,10.0925,2020
8,8005,Aurigo,338,9.1429,2020
8,8006,Badalucco,1059,16.0999,2020
8,8007,Bajardo,321,24.3196,2020
8,8008,Bordighera,10160,10.6456,2020
8,8009,Borghetto d'Arroscia,403,25.9387,2020
8,8010,Borgomaro,822,23.4357,2020
8,8011,Camporosso,5474,17.9447,2020
8,8012,Caravonica,254,4.4708,2020
8,8014,Castellaro,1222,7.8606,2020
8,8015,Castel Vittorio,263,25.9282,2020
8,8016,Ceriana,1083,31.7924,2020
8,8017,Cervo,1129,3.585,2020
8,8018,Cesio,273,8.857,2020
8,8019,Chiusanico,585,13.5068,2020
8,8020,Chiusavecchia,515,4.0918,2020
8,8021,Cipressa,1197,9.393,2020
8,8022,Civezza,619,3.8809,2020
8,8023,Cosio d'Arroscia,179,40.5548,2020
8,8024,Costarainera,773,2.519,2020
8,8025,Diano Arentino,689,8.3343,2020
8,8026,Diano Castello,2266,6.1136,2020
8,8027,Diano Marina,5681,6.6729,2020
8,8028,Diano San Pietro,1066,11.9117,2020
8,8029,Dolceacqua,2085,20.2846,2020
8,8030,Dolcedo,1283,19.7953,2020
8,8031,Imperia,41941,45.3823,2020
8,8032,Isolabona,685,12.3465,2020
8,8033,Lucinasco,275,7.8969,2020
8,8034,Mendatica,171,30.6912,2020
8,8035,Molini di Triora,606,58.0472,2020
8,8037,Montegrosso Pian Latte,122,10.0261,2020
8,8038,Olivetta San Michele,199,13.8375,2020
8,8039,Ospedaletti,3205,5.4462,2020
8,8040,Perinaldo,826,20.2994,2020
8,8041,Pietrabruna,446,10.2246,2020
8,8042,Pieve di Teco,1315,40.5045,2020
8,8043,Pigna,766,53.2305,2020
8,8044,Pompeiana,851,5.3802,2020
8,8045,Pontedassio,2318,13.3128,2020
8,8046,Pornassio,663,27.2114,2020
8,8047,Prelà,478,14.8026,2020
8,8048,Ranzo,545,10.8563,2020
8,8049,Rezzo,311,37.3683,2020
8,8050,Riva Ligure,2800,2.0712,2020
8,8051,Rocchetta Nervina,304,15.2848,2020
8,8052,San Bartolomeo al Mare,2983,10.8533,2020
8,8053,San Biagio della Cima,1238,4.307,2020
8,8054,San Lorenzo al Mare,1235,1.2886,2020
8,8055,Sanremo,53451,55.9577,2020
8,8056,Santo Stefano al Mare,2058,2.6886,2020
8,8057,Seborga,281,4.8705,2020
8,8058,Soldano,1005,3.466,2020
8,8059,Taggia,13869,31.3583,2020
8,8060,Terzorio,237,1.9254,2020
8,8061,Triora,360,67.606,2020
8,8062,Vallebona,1259,5.8808,2020
8,8063,Vallecrosia,6700,3.6815,2020
8,8064,Vasia,386,11.1513,2020
8,8065,Ventimiglia,23131,53.7257,2020
8,8066,Vessalico,254,10.4645,2020
8,8067,Villa Faraldi,447,9.5157,2020
8,8068,Montalto Carpasio,500,30.0037,2020
9,9001,Alassio,10322,17.2476,2020
9,9002,Albenga,23749,36.5751,2020
9,9003,Albissola Marina,5292,3.2457,2020
9,9004,Albisola Superiore,9539,28.6771,2020
9,9005,Altare,1962,11.2964,2020
9,9006,Andora,7297,31.7987,2020
9,9007,Arnasco,585,6.093,2020
9,9008,Balestrino,534,11.2733,2020
9,9009,Bardineto,758,29.7933,2020
9,9010,Bergeggi,1077,3.6899,2020
9,9011,Boissano,2472,8.3522,2020
9,9012,Borghetto Santo Spirito,4552,5.391,2020
9,9013,Borgio Verezzi,2084,2.7326,2020
9,9014,Bormida,357,22.4709,2020
9,9015,Cairo Montenotte,12691,100.4026,2020
9,9016,Calice Ligure,1682,20.6034,2020
9,9017,Calizzano,1426,62.7437,2020
9,9018,Carcare,5295,10.4005,2020
9,9019,Casanova Lerrone,705,24.2297,2020
9,9020,Castelbianco,310,14.7042,2020
9,9021,Castelvecchio di Rocca Barbena,132,16.1434,2020
9,9022,Celle Ligure,4982,9.5606,2020
9,9023,Cengio,3308,18.9617,2020
9,9024,Ceriale,5375,11.1527,2020
9,9025,Cisano sul Neva,2123,12.2727,2020
9,9026,Cosseria,1062,12.4065,2020
9,9027,Dego,1892,66.8145,2020
9,9028,Erli,222,16.7298,2020
9,9029,Finale Ligure,11304,35.5254,2020
9,9030,Garlenda,1302,8.0315,2020
9,9031,Giustenice,986,17.2237,2020
9,9032,Giusvalla,406,19.7021,2020
9,9033,Laigueglia,1712,2.7242,2020
9,9034,Loano,10866,13.4774,2020
9,9035,Magliolo,940,19.5718,2020
9,9036,Mallare,1058,31.7301,2020
9,9037,Massimino,104,7.8507,2020
9,9038,Millesimo,3247,15.9575,2020
9,9039,Mioglia,501,19.298,2020
9,9040,Murialdo,771,39.2213,2020
9,9041,Nasino,173,22.1769,2020
9,9042,Noli,2470,9.6682,2020
9,9043,Onzo,211,8.2263,2020
9,9044,Orco Feglino,919,17.313,2020
9,9045,Ortovero,1584,9.6586,2020
9,9046,Osiglia,439,28.1736,2020
9,9047,Pallare,919,21.3321,2020
9,9048,Piana Crixia,787,30.4451,2020
9,9049,Pietra Ligure,8404,9.8781,2020
9,9050,Plodio,626,8.6454,2020
9,9051,Pontinvrea,840,24.9456,2020
9,9052,Quiliano,6934,49.9186,2020
9,9053,Rialto,558,19.5971,2020
9,9054,Roccavignale,761,17.7066,2020
9,9055,Sassello,1756,100.656,2020
