,ID_COMUNE,COMUNE,OBS_VALUE,RESIDENTI,SUPERFICIE (KMQ),DENSITA_POPOLAZIONE,DENSITA_INCIDENTI,INCIDENTI_PRO_CAPITE(1000),CLASSE_DEMOGRAFICA,CLASSE_SUPERFICIE,CLUSTER
67,1069,Cavagnolo,12,2237,12.3285,181.4494869611064,0.973354422679158,5.364327223960662,Piccolo,Piccolo,1
68,1070,Cavour,47,5385,48.9591,109.98976696875556,0.9599849670439204,8.727948003714019,Medio,Piccolo,1
69,1071,Cercenasco,10,1761,13.1595,133.81967399977202,0.7599072913104602,5.6785917092561045,Piccolo,Piccolo,1
70,1072,Ceres,5,1032,28.0516,36.789345349284886,0.1782429522736671,4.844961240310077,Piccolo,Piccolo,1
71,1073,Ceresole Reale,2,167,99.8147,1.6731002547720926,0.0200371287996657,11.976047904191615,Molto piccolo,Medio,0
72,1074,Cesana Torinese,21,913,121.7001,7.502048067339303,0.1725553224689215,23.001095290251914,Molto piccolo,Grande,0
73,1075,Chialamberto,1,353,35.4478,9.95830488775044,0.0282104954327207,2.8328611898017,Molto piccolo,Piccolo,1
74,1076,Chianocco,24,1569,18.6134,84.29411069444595,1.2893936626301483,15.296367112810708,Piccolo,Piccolo,0
75,1077,Chiaverano,12,2021,12.0221,168.10706948037364,0.9981617188344798,5.937654626422563,Piccolo,Piccolo,1
76,1078,Chieri,257,36001,54.1975,664.2557313529222,4.74191614004336,7.138690591928002,Grande,Medio,1
77,1079,Chiesanuova,0,233,4.1189,56.56850129889048,0.0,0.0,Molto piccolo,Molto piccolo,1
78,1080,Chiomonte,15,860,26.7549,32.14364471554743,0.5606449659688506,17.441860465116278,Molto piccolo,Piccolo,0
79,1081,Chiusa di San Michele,13,1565,5.9165,264.5144933660103,2.197244992816699,8.30670926517572,Piccolo,Molto piccolo,1
80,1082,Chivasso,308,26497,51.2378,517.1377381542533,6.0111870533083,11.62395742914292,Grande,Medio,0
81,1083,Ciconio,2,360,3.1638,113.78721790252229,0.6321512105695682,5.555555555555555,Molto piccolo,Molto piccolo,1
82,1084,Cintano,0,242,4.9345,49.04245617590435,0.0,0.0,Molto piccolo,Molto piccolo,1
83,1085,Cinzano,0,321,6.1962,51.80594557954876,0.0,0.0,Molto piccolo,Molto piccolo,1
84,1086,Ciriè,152,18261,17.7329,1029.7808029143569,8.571638028748822,8.323750068451892,Medio,Piccolo,1
85,1087,Claviere,0,202,2.6872,75.17118189937482,0.0,0.0,Molto piccolo,Molto piccolo,1
86,1088,Coassolo Torinese,4,1449,27.8788,51.97497740218374,0.1434781984877398,2.7605244996549345,Piccolo,Piccolo,1
87,1089,Coazze,10,3171,56.5727,56.0517705536416,0.1767637040480656,3.15357931251971,Piccolo,Medio,1
88,1090,Collegno,623,48747,18.0993,2693.308580994845,34.42122071019321,12.780273657866124,Grande,Piccolo,3
89,1091,Colleretto Castelnuovo,0,312,6.3321,49.27275311508031,0.0,0.0,Molto piccolo,Molto piccolo,1
90,1092,Colleretto Giacosa,6,591,4.5894,128.7750032684011,1.3073604392731075,10.15228426395939,Molto piccolo,Molto piccolo,1
91,1093,Condove,28,4427,71.1131,62.25294636290641,0.3937389876126902,6.324824937881184,Piccolo,Medio,1
92,1094,Corio,15,3082,41.4914,74.28045329875589,0.3615207006753206,4.866969500324465,Piccolo,Piccolo,1
93,1095,Cossano Canavese,1,443,3.2384,136.79594861660078,0.308794466403162,2.257336343115124,Molto piccolo,Molto piccolo,1
94,1096,Cuceglio,4,937,6.8709,136.37223653378743,0.5821653640716645,4.268943436499467,Molto piccolo,Molto piccolo,1
95,1097,Cumiana,34,7787,60.7335,128.2158940288309,0.5598228325388789,4.366251444715552,Medio,Medio,1
96,1098,Cuorgnè,29,9413,19.3134,487.3818178052544,1.5015481479180257,3.08084563900988,Medio,Piccolo,1
97,1099,Druento,53,8822,27.5395,320.33987545162404,1.9245084333412008,6.007708002720472,Medio,Piccolo,1
98,1100,Exilles,14,244,46.5474,5.241968402101943,0.3007686788091279,57.37704918032787,Molto piccolo,Piccolo,0
99,1101,Favria,13,5122,14.8499,344.9181475969536,0.8754267705506434,2.5380710659898478,Medio,Piccolo,1
100,1102,Feletto,13,2178,7.8931,275.9372109817436,1.6470081463556778,5.968778696051423,Piccolo,Molto piccolo,1
101,1103,Fenestrelle,7,483,49.4091,9.77552718021579,0.1416743069596491,14.492753623188406,Molto piccolo,Piccolo,0
102,1104,Fiano,19,2640,12.0415,219.241788813686,1.5778765104015282,7.196969696969697,Piccolo,Piccolo,1
103,1105,Fiorano Canavese,4,751,4.3457,172.81450629357755,0.9204501000989485,5.326231691078562,Molto piccolo,Molto piccolo,1
104,1106,Foglizzo,29,2255,15.6427,144.1566992910431,1.8538999021907985,12.860310421286032,Piccolo,Piccolo,0
105,1107,Forno Canavese,10,3271,16.5003,198.23881990024424,0.6060495869772065,3.0571690614490983,Piccolo,Piccolo,1
106,1108,Frassinetto,0,274,24.8185,11.040151499889197,0.0,0.0,Molto piccolo,Piccolo,1
107,1109,Front,23,1627,10.9482,148.60890374673463,2.100801958312782,14.136447449293176,Piccolo,Piccolo,0
108,1110,Frossasco,9,2841,20.1488,141.000952910347,0.446676725164774,3.1678986272439285,Piccolo,Piccolo,1
109,1111,Garzigliana,7,544,7.4018,73.49563619660083,0.9457159069415548,12.867647058823527,Molto piccolo,Molto piccolo,0
110,1112,Gassino Torinese,63,9389,20.5108,457.7588392456657,3.071552547925971,6.709979763553094,Medio,Piccolo,1
111,1113,Germagnano,20,1117,14.4442,77.33207792747261,1.384638816964595,17.905102954341988,Piccolo,Piccolo,0
112,1114,Giaglione,13,594,33.3833,17.793327801625363,0.3894162650187369,21.88552188552189,Molto piccolo,Piccolo,0
113,1115,Giaveno,96,16168,71.7376,225.3769292532786,1.3382103666696403,5.937654626422563,Medio,Medio,1
114,1116,Givoletto,13,4003,12.8199,312.2489254986388,1.0140484715169384,3.247564326754934,Piccolo,Piccolo,1
115,1117,Gravere,12,665,18.987,35.0239637646811,0.6320113762047718,18.045112781954888,Molto piccolo,Piccolo,0
116,1118,Groscavallo,2,194,92.0935,2.10655475142111,0.0217170592930011,10.309278350515465,Molto piccolo,Medio,1
117,1119,Grosso,11,973,4.3296,224.7320768662232,2.540650406504065,11.305241521068858,Molto piccolo,Molto piccolo,1
118,1120,Grugliasco,227,37201,13.1321,2832.829478910456,17.28588725337151,6.101986505739093,Grande,Piccolo,3
119,1121,Ingria,0,45,14.7506,3.0507233604056783,0.0,0.0,Molto piccolo,Piccolo,1
120,1122,Inverso Pinasca,10,689,8.0292,85.81178697753201,1.2454540925621482,14.51378809869376,Molto piccolo,Molto piccolo,0
121,1123,Isolabella,0,371,4.7716,77.75169754380082,0.0,0.0,Molto piccolo,Molto piccolo,1
122,1124,Issiglio,3,409,5.5042,74.30689291813525,0.5450383343628502,7.334963325183374,Molto piccolo,Molto piccolo,1
123,1125,Ivrea,253,22839,30.1075,758.5817487337042,8.403221788590882,11.07754279959718,Grande,Piccolo,0
124,1126,La Cassa,8,1766,12.0353,146.73502114612847,0.6647113075702309,4.530011325028313,Piccolo,Piccolo,1
125,1127,La Loggia,67,8783,12.7929,686.5526971992277,5.237280053779831,7.628372993282477,Medio,Piccolo,1
126,1128,Lanzo Torinese,32,4878,10.2876,474.16307010381433,3.1105408452894747,6.560065600656007,Piccolo,Piccolo,1
127,1129,Lauriano,5,1422,14.29,99.51014695591324,0.3498950314905528,3.516174402250352,Piccolo,Piccolo,1
128,1130,Leini,175,16309,31.9191,510.94799038820014,5.482610725239747,10.730271629161813,Medio,Piccolo,1
129,1131,Lemie,2,185,45.6753,4.050329171346439,0.0437873423929344,10.81081081081081,Molto piccolo,Piccolo,1
130,1132,Lessolo,16,1795,7.9366,226.16737645843307,2.0159766146712697,8.913649025069638,Piccolo,Molto piccolo,1
131,1133,Levone,2,429,5.3912,79.57412078943463,0.3709749220952663,4.662004662004662,Molto piccolo,Molto piccolo,1
132,1134,Locana,17,1382,132.5173,10.428827028621924,0.1282851371103999,12.301013024602026,Piccolo,Grande,0
133,1135,Lombardore,24,1669,12.7158,131.254030418849,1.8874156561128677,14.37986818454164,Piccolo,Piccolo,0
134,1136,Lombriasco,5,1066,7.2096,147.8584110075455,0.6935197514425211,4.690431519699813,Piccolo,Molto piccolo,1
135,1137,Loranzè,0,1149,4.1914,274.1327480078256,0.0,0.0,Piccolo,Molto piccolo,1
136,1139,Luserna San Giovanni,26,7096,17.7414,399.9684354109597,1.4654987768721748,3.664036076662908,Medio,Piccolo,1
137,1140,Lusernetta,2,492,7.0398,69.88834910082673,0.2840989800846615,4.065040650406504,Molto piccolo,Molto piccolo,1
138,1141,Lusigliè,5,547,5.2585,104.02205952267758,0.9508414947228296,9.140767824497258,Molto piccolo,Molto piccolo,1
139,1142,Macello,4,1151,14.1404,81.39798025515545,0.2828774292099233,3.475238922675934,Piccolo,Piccolo,1
140,1143,Maglione,0,413,6.3129,65.42159704731581,0.0,0.0,Molto piccolo,Molto piccolo,1
141,1144,Marentino,2,1306,11.2593,115.99300134111355,0.1776309362038492,1.531393568147014,Piccolo,Piccolo,1
142,1145,Massello,0,56,38.2587,1.4637193631775258,0.0,0.0,Molto piccolo,Piccolo,1
143,1146,Mathi,41,3795,7.0706,536.7295561904224,5.798659236839872,10.803689064558627,Piccolo,Molto piccolo,1
144,1147,Mattie,4,647,28.6942,22.548110768029776,0.1394009939290867,6.182380216383307,Molto piccolo,Piccolo,1
145,1148,Mazzè,29,4169,27.3424,152.4738135642811,1.0606237930832698,6.9561045814343965,Piccolo,Piccolo,1
146,1149,Meana di Susa,5,809,16.5439,48.9001988648384,0.3022261981757626,6.1804697156983925,Molto piccolo,Piccolo,1
147,1150,Mercenasco,12,1283,12.6383,101.51681792646164,0.949494789647342,9.35307872174591,Piccolo,Piccolo,1
148,1152,Mezzenile,2,760,29.0871,26.128421190149584,0.0687590031319726,2.631578947368421,Molto piccolo,Piccolo,1
149,1153,Mombello di Torino,1,383,4.0825,93.8150642988365,0.2449479485609308,2.610966057441253,Molto piccolo,Molto piccolo,1
150,1154,Mompantero,4,639,30.3332,21.066026663853467,0.1318687115108198,6.259780907668231,Molto piccolo,Piccolo,1
151,1155,Monastero di Lanzo,1,331,17.6554,18.74780520407354,0.0566398948763551,3.0211480362537766,Molto piccolo,Piccolo,1
152,1156,Moncalieri,662,56319,47.5288,1184.9447072091027,13.928397098180472,11.754470072266908,Grande,Piccolo,3
153,1157,Moncenisio,6,41,4.5007,9.109694047592596,1.3331259581842825,146.34146341463415,Molto piccolo,Molto piccolo,0
154,1158,Montaldo Torinese,3,723,4.6567,155.2601627762149,0.6442330405652071,4.149377593360996,Molto piccolo,Molto piccolo,1
155,1159,Montalenghe,10,985,6.4681,152.28583355235696,1.5460490715975326,10.15228426395939,Molto piccolo,Molto piccolo,1
