Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune (alfanumerico),Codice Comune (numerico),Comune,Comune (dizione straniera),Sigla automobilistica,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Anno Censimento,Superficie (Kmq),Anno (Superficie),Popolazione residente,Anno (Popolazione residente),TIME_PERIOD,Codice Provincia (Storico)
4,13,69,69055,69055,Monteodorisio,,CH,0,0,2348.0,2021,"25,2122",2024,2333,2024,2024,69.0
4,13,69,69056,69056,Mozzagrogna,,CH,0,0,2426.0,2021,"14,1033",2024,2439,2024,2024,69.0
4,13,69,69057,69057,Orsogna,,CH,0,0,3653.0,2021,"25,4460",2024,3602,2024,2024,69.0
4,13,69,69058,69058,Ortona,,CH,0,0,22305.0,2021,"70,9714",2024,21984,2024,2024,69.0
4,13,69,69059,69059,Paglieta,,CH,0,0,4154.0,2021,"33,7798",2024,4149,2024,2024,69.0
4,13,69,69060,69060,Palena,,CH,0,0,1251.0,2021,"93,6299",2024,1203,2024,2024,69.0
4,13,69,69061,69061,Palmoli,,CH,0,0,804.0,2021,"32,7760",2024,841,2024,2024,69.0
4,13,69,69062,69062,Palombaro,,CH,0,0,961.0,2021,"17,1930",2024,943,2024,2024,69.0
4,13,69,69063,69063,Pennadomo,,CH,0,0,218.0,2021,"11,0200",2024,204,2024,2024,69.0
4,13,69,69064,69064,Pennapiedimonte,,CH,0,0,425.0,2021,"47,0312",2024,384,2024,2024,69.0
4,13,69,69065,69065,Perano,,CH,0,0,1518.0,2021,"6,4826",2024,1471,2024,2024,69.0
4,13,69,69066,69066,Pizzoferrato,,CH,0,0,978.0,2021,"30,9207",2024,955,2024,2024,69.0
4,13,69,69067,69067,Poggiofiorito,,CH,0,0,827.0,2021,"9,9487",2024,772,2024,2024,69.0
4,13,69,69068,69068,Pollutri,,CH,0,0,2057.0,2021,"26,1680",2024,2046,2024,2024,69.0
4,13,69,69069,69069,Pretoro,,CH,0,0,865.0,2021,"26,1232",2024,865,2024,2024,69.0
4,13,69,69070,69070,Quadri,,CH,0,0,717.0,2021,"7,4453",2024,682,2024,2024,69.0
4,13,69,69071,69071,Rapino,,CH,0,0,1202.0,2021,"20,3124",2024,1151,2024,2024,69.0
4,13,69,69072,69072,Ripa Teatina,,CH,0,0,3981.0,2021,"20,1629",2024,3876,2024,2024,69.0
4,13,69,69073,69073,Roccamontepiano,,CH,0,0,1572.0,2021,"18,2116",2024,1546,2024,2024,69.0
4,13,69,69074,69074,Rocca San Giovanni,,CH,0,0,2281.0,2021,"21,6962",2024,2302,2024,2024,69.0
4,13,69,69075,69075,Roccascalegna,,CH,0,0,1057.0,2021,"23,0060",2024,1027,2024,2024,69.0
4,13,69,69076,69076,Roccaspinalveti,,CH,0,0,1195.0,2021,"33,0066",2024,1137,2024,2024,69.0
4,13,69,69077,69077,Roio del Sangro,,CH,0,0,98.0,2021,"11,8107",2024,100,2024,2024,69.0
4,13,69,69078,69078,Rosello,,CH,0,0,186.0,2021,"19,2305",2024,168,2024,2024,69.0
4,13,69,69079,69079,San Buono,,CH,0,0,869.0,2021,"25,2693",2024,851,2024,2024,69.0
4,13,69,69080,69080,San Giovanni Lipioni,,CH,0,0,139.0,2021,"8,6722",2024,136,2024,2024,69.0
4,13,69,69081,69081,San Giovanni Teatino,,CH,0,0,14258.0,2021,"17,7311",2024,14577,2024,2024,69.0
4,13,69,69082,69082,San Martino sulla Marrucina,,CH,0,0,832.0,2021,"7,4080",2024,857,2024,2024,69.0
4,13,69,69083,69083,San Salvo,,CH,0,0,19555.0,2021,"19,6889",2024,19890,2024,2024,69.0
4,13,69,69084,69084,Santa Maria Imbaro,,CH,0,0,2020.0,2021,"5,7078",2024,2002,2024,2024,69.0
4,13,69,69085,69085,Sant'Eusanio del Sangro,,CH,0,0,2279.0,2021,"23,8274",2024,2250,2024,2024,69.0
4,13,69,69086,69086,San Vito Chietino,,CH,0,0,5175.0,2021,"16,9959",2024,5142,2024,2024,69.0
4,13,69,69087,69087,Scerni,,CH,0,0,3020.0,2021,"41,2545",2024,2936,2024,2024,69.0
4,13,69,69088,69088,Schiavi di Abruzzo,,CH,0,0,679.0,2021,"45,5688",2024,622,2024,2024,69.0
4,13,69,69089,69089,Taranta Peligna,,CH,0,0,329.0,2021,"21,8984",2024,297,2024,2024,69.0
4,13,69,69090,69090,Tollo,,CH,0,0,3928.0,2021,"14,9591",2024,3860,2024,2024,69.0
4,13,69,69091,69091,Torino di Sangro,,CH,0,0,2945.0,2021,"32,1052",2024,2922,2024,2024,69.0
4,13,69,69092,69092,Tornareccio,,CH,0,0,1663.0,2021,"27,5279",2024,1631,2024,2024,69.0
4,13,69,69093,69093,Torrebruna,,CH,0,0,717.0,2021,"23,2887",2024,651,2024,2024,69.0
4,13,69,69094,69094,Torrevecchia Teatina,,CH,0,0,4206.0,2021,"14,6762",2024,4214,2024,2024,69.0
4,13,69,69095,69095,Torricella Peligna,,CH,0,0,1152.0,2021,"36,1143",2024,1122,2024,2024,69.0
4,13,69,69096,69096,Treglio,,CH,0,0,1730.0,2021,"4,8588",2024,1714,2024,2024,69.0
4,13,69,69097,69097,Tufillo,,CH,0,0,357.0,2021,"21,4377",2024,327,2024,2024,69.0
4,13,69,69098,69098,Vacri,,CH,0,0,1526.0,2021,"12,2726",2024,1485,2024,2024,69.0
4,13,69,69099,69099,Vasto,,CH,0,0,40565.0,2021,"71,3679",2024,40861,2024,2024,69.0
4,13,69,69100,69100,Villalfonsina,,CH,0,0,897.0,2021,"9,1284",2024,869,2024,2024,69.0
4,13,69,69101,69101,Villamagna,,CH,0,0,2172.0,2021,"12,7324",2024,2145,2024,2024,69.0
4,13,69,69102,69102,Villa Santa Maria,,CH,0,0,1120.0,2021,"16,2299",2024,1099,2024,2024,69.0
4,13,69,69103,69103,Pietraferrazzana,,CH,0,0,130.0,2021,"4,3671",2024,128,2024,2024,69.0
4,13,69,69104,69104,Fallo,,CH,0,0,124.0,2021,"6,0991",2024,119,2024,2024,69.0
4,14,70,70001,70001,Acquaviva Collecroce,,CB,0,0,585.0,2021,"28,5993",2024,549,2024,2024,70.0
4,14,70,70002,70002,Baranello,,CB,0,0,2496.0,2021,"24,9947",2024,2430,2024,2024,70.0
4,14,70,70003,70003,Bojano,,CB,0,0,7502.0,2021,"52,6298",2024,7554,2024,2024,70.0
4,14,70,70004,70004,Bonefro,,CB,0,0,1214.0,2021,"31,2796",2024,1170,2024,2024,70.0
4,14,70,70005,70005,Busso,,CB,0,0,1170.0,2021,"23,8102",2024,1157,2024,2024,70.0
4,14,70,70006,70006,Campobasso,,CB,1,1,47587.0,2021,"56,1111",2024,47547,2024,2024,70.0
4,14,70,70007,70007,Campochiaro,,CB,0,0,595.0,2021,"35,7010",2024,571,2024,2024,70.0
4,14,70,70008,70008,Campodipietra,,CB,0,0,2435.0,2021,"19,7217",2024,2377,2024,2024,70.0
4,14,70,70009,70009,Campolieto,,CB,0,0,800.0,2021,"24,4253",2024,821,2024,2024,70.0
4,14,70,70010,70010,Campomarino,,CB,0,0,7648.0,2021,"76,5639",2024,7883,2024,2024,70.0
4,14,70,70011,70011,Casacalenda,,CB,0,0,1880.0,2021,"67,2764",2024,1831,2024,2024,70.0
4,14,70,70012,70012,Casalciprano,,CB,0,0,470.0,2021,"19,0649",2024,439,2024,2024,70.0
4,14,70,70013,70013,Castelbottaccio,,CB,0,0,251.0,2021,"11,2235",2024,228,2024,2024,70.0
4,14,70,70014,70014,Castellino del Biferno,,CB,0,0,444.0,2021,"15,5442",2024,423,2024,2024,70.0
4,14,70,70015,70015,Castelmauro,,CB,0,0,1227.0,2021,"43,6196",2024,1120,2024,2024,70.0
4,14,70,70016,70016,Castropignano,,CB,0,0,874.0,2021,"26,9572",2024,853,2024,2024,70.0
4,14,70,70017,70017,Cercemaggiore,,CB,0,0,3594.0,2021,"56,9107",2024,3560,2024,2024,70.0
4,14,70,70018,70018,Cercepiccola,,CB,0,0,610.0,2021,"16,7935",2024,658,2024,2024,70.0
4,14,70,70019,70019,Civitacampomarano,,CB,0,0,314.0,2021,"38,8933",2024,298,2024,2024,70.0
4,14,70,70020,70020,Colle d'Anchise,,CB,0,0,731.0,2021,"15,6946",2024,730,2024,2024,70.0
4,14,70,70021,70021,Colletorto,,CB,0,0,1692.0,2021,"35,9051",2024,1629,2024,2024,70.0
4,14,70,70022,70022,Duronia,,CB,0,0,397.0,2021,"22,4681",2024,390,2024,2024,70.0
4,14,70,70023,70023,Ferrazzano,,CB,0,0,3197.0,2021,"16,7727",2024,3435,2024,2024,70.0
4,14,70,70024,70024,Fossalto,,CB,0,0,1178.0,2021,"28,3337",2024,1123,2024,2024,70.0
4,14,70,70025,70025,Gambatesa,,CB,0,0,1283.0,2021,"43,6825",2024,1244,2024,2024,70.0
4,14,70,70026,70026,Gildone,,CB,0,0,755.0,2021,"29,7548",2024,719,2024,2024,70.0
4,14,70,70027,70027,Guardialfiera,,CB,0,0,956.0,2021,"43,5261",2024,969,2024,2024,70.0
4,14,70,70028,70028,Guardiaregia,,CB,0,0,715.0,2021,"43,7156",2024,680,2024,2024,70.0
4,14,70,70029,70029,Guglionesi,,CB,0,0,4926.0,2021,"100,9461",2024,4891,2024,2024,70.0
4,14,70,70030,70030,Jelsi,,CB,0,0,1638.0,2021,"28,7729",2024,1556,2024,2024,70.0
4,14,70,70031,70031,Larino,,CB,0,0,6409.0,2021,"88,7653",2024,6281,2024,2024,70.0
4,14,70,70032,70032,Limosano,,CB,0,0,699.0,2021,"28,2662",2024,670,2024,2024,70.0
4,14,70,70033,70033,Lucito,,CB,0,0,630.0,2021,"31,5628",2024,636,2024,2024,70.0
4,14,70,70034,70034,Lupara,,CB,0,0,415.0,2021,"25,8724",2024,394,2024,2024,70.0
4,14,70,70035,70035,Macchia Valfortore,,CB,0,0,490.0,2021,"26,7322",2024,456,2024,2024,70.0
4,14,70,70036,70036,Mafalda,,CB,0,0,1092.0,2021,"32,5053",2024,1088,2024,2024,70.0
4,14,70,70037,70037,Matrice,,CB,0,0,1056.0,2021,"20,4211",2024,1021,2024,2024,70.0
4,14,70,70038,70038,Mirabello Sannitico,,CB,0,0,2037.0,2021,"21,4272",2024,2040,2024,2024,70.0
4,14,70,70039,70039,Molise,,CB,0,0,158.0,2021,"5,2000",2024,145,2024,2024,70.0
4,14,70,70040,70040,Monacilioni,,CB,0,0,479.0,2021,"27,2140",2024,444,2024,2024,70.0
4,14,70,70041,70041,Montagano,,CB,0,0,1008.0,2021,"26,6236",2024,968,2024,2024,70.0
4,14,70,70042,70042,Montecilfone,,CB,0,0,1204.0,2021,"22,9190",2024,1201,2024,2024,70.0
4,14,70,70043,70043,Montefalcone nel Sannio,,CB,0,0,1399.0,2021,"32,5674",2024,1342,2024,2024,70.0
4,14,70,70044,70044,Montelongo,,CB,0,0,315.0,2021,"12,7631",2024,279,2024,2024,70.0
4,14,70,70045,70045,Montemitro,,CB,0,0,299.0,2021,"16,2928",2024,274,2024,2024,70.0
4,14,70,70046,70046,Montenero di Bisaccia,,CB,0,0,6191.0,2021,"93,2217",2024,6180,2024,2024,70.0
4,14,70,70047,70047,Montorio nei Frentani,,CB,0,0,366.0,2021,"31,6629",2024,347,2024,2024,70.0
4,14,70,70048,70048,Morrone del Sannio,,CB,0,0,533.0,2021,"45,8400",2024,512,2024,2024,70.0
4,14,70,70049,70049,Oratino,,CB,0,0,1625.0,2021,"17,8848",2024,1685,2024,2024,70.0
4,14,70,70050,70050,Palata,,CB,0,0,1575.0,2021,"43,8179",2024,1469,2024,2024,70.0
4,14,70,70051,70051,Petacciato,,CB,0,0,3494.0,2021,"35,4504",2024,3557,2024,2024,70.0
4,14,70,70052,70052,Petrella Tifernina,,CB,0,0,1044.0,2021,"26,5154",2024,1020,2024,2024,70.0
4,14,70,70053,70053,Pietracatella,,CB,0,0,1249.0,2021,"50,2809",2024,1207,2024,2024,70.0
4,14,70,70054,70054,Pietracupa,,CB,0,0,207.0,2021,"10,0789",2024,190,2024,2024,70.0
4,14,70,70055,70055,Portocannone,,CB,0,0,2339.0,2021,"13,1136",2024,2322,2024,2024,70.0
4,14,70,70056,70056,Provvidenti,,CB,0,0,107.0,2021,"14,0324",2024,100,2024,2024,70.0
4,14,70,70057,70057,Riccia,,CB,0,0,4901.0,2021,"70,0393",2024,4710,2024,2024,70.0
4,14,70,70058,70058,Ripabottoni,,CB,0,0,456.0,2021,"31,9604",2024,419,2024,2024,70.0
4,14,70,70059,70059,Ripalimosani,,CB,0,0,3036.0,2021,"33,8276",2024,2985,2024,2024,70.0
4,14,70,70060,70060,Roccavivara,,CB,0,0,641.0,2021,"21,0440",2024,596,2024,2024,70.0
4,14,70,70061,70061,Rotello,,CB,0,0,1122.0,2021,"70,7400",2024,1116,2024,2024,70.0
4,14,70,70062,70062,Salcito,,CB,0,0,631.0,2021,"28,2595",2024,648,2024,2024,70.0
4,14,70,70063,70063,San Biase,,CB,0,0,134.0,2021,"11,8460",2024,124,2024,2024,70.0
4,14,70,70064,70064,San Felice del Molise,,CB,0,0,560.0,2021,"24,3719",2024,532,2024,2024,70.0
4,14,70,70065,70065,San Giacomo degli Schiavoni,,CB,0,0,1392.0,2021,"11,0533",2024,1376,2024,2024,70.0
4,14,70,70066,70066,San Giovanni in Galdo,,CB,0,0,537.0,2021,"19,4484",2024,495,2024,2024,70.0
4,14,70,70067,70067,San Giuliano del Sannio,,CB,0,0,958.0,2021,"24,0508",2024,987,2024,2024,70.0
4,14,70,70068,70068,San Giuliano di Puglia,,CB,0,0,989.0,2021,"42,0477",2024,980,2024,2024,70.0
4,14,70,70069,70069,San Martino in Pensilis,,CB,0,0,4531.0,2021,"100,6521",2024,4417,2024,2024,70.0
4,14,70,70070,70070,San Massimo,,CB,0,0,802.0,2021,"27,3299",2024,820,2024,2024,70.0
4,14,70,70071,70071,San Polo Matese,,CB,0,0,476.0,2021,"15,2841",2024,478,2024,2024,70.0
4,14,70,70072,70072,Santa Croce di Magliano,,CB,0,0,4012.0,2021,"53,3671",2024,3876,2024,2024,70.0
4,14,70,70073,70073,Sant'Angelo Limosano,,CB,0,0,317.0,2021,"16,8688",2024,301,2024,2024,70.0
4,14,70,70074,70074,Sant'Elia a Pianisi,,CB,0,0,1585.0,2021,"68,2451",2024,1511,2024,2024,70.0
4,14,70,70075,70075,Sepino,,CB,0,0,1795.0,2021,"61,3707",2024,1804,2024,2024,70.0
4,14,70,70076,70076,Spinete,,CB,0,0,1186.0,2021,"17,8338",2024,1141,2024,2024,70.0
4,14,70,70077,70077,Tavenna,,CB,0,0,602.0,2021,"21,9697",2024,559,2024,2024,70.0
4,14,70,70078,70078,Termoli,,CB,0,0,32391.0,2021,"55,9425",2024,31836,2024,2024,70.0
4,14,70,70079,70079,Torella del Sannio,,CB,0,0,704.0,2021,"16,7317",2024,699,2024,2024,70.0
4,14,70,70080,70080,Toro,,CB,0,0,1243.0,2021,"24,0581",2024,1229,2024,2024,70.0
4,14,70,70081,70081,Trivento,,CB,0,0,4437.0,2021,"73,6983",2024,4338,2024,2024,70.0
4,14,70,70082,70082,Tufara,,CB,0,0,798.0,2021,"35,5162",2024,757,2024,2024,70.0
4,14,70,70083,70083,Ururi,,CB,0,0,2470.0,2021,"31,6494",2024,2359,2024,2024,70.0
4,14,70,70084,70084,Vinchiaturo,,CB,0,0,3296.0,2021,"35,4776",2024,3303,2024,2024,70.0
4,16,71,71001,71001,Accadia,,FG,0,0,2182.0,2021,"30,7358",2024,2216,2024,2024,71.0
4,16,71,71002,71002,Alberona,,FG,0,0,849.0,2021,"49,7468",2024,832,2024,2024,71.0
4,16,71,71003,71003,Anzano di Puglia,,FG,0,0,1103.0,2021,"11,0140",2024,1075,2024,2024,71.0
4,16,71,71004,71004,Apricena,,FG,0,0,12617.0,2021,"172,5021",2024,12466,2024,2024,71.0
4,16,71,71005,71005,Ascoli Satriano,,FG,0,0,5925.0,2021,"336,6700",2024,5671,2024,2024,71.0
4,16,71,71006,71006,Biccari,,FG,0,0,2640.0,2021,"106,6446",2024,2594,2024,2024,71.0
4,16,71,71007,71007,Bovino,,FG,0,0,2998.0,2021,"84,9297",2024,2881,2024,2024,71.0
4,16,71,71008,71008,Cagnano Varano,,FG,0,0,6648.0,2021,"166,8179",2024,6579,2024,2024,71.0
4,16,71,71009,71009,Candela,,FG,0,0,2540.0,2021,"96,8083",2024,2574,2024,2024,71.0
4,16,71,71010,71010,Carapelle,,FG,0,0,6782.0,2021,"25,0021",2024,6886,2024,2024,71.0
4,16,71,71011,71011,Carlantino,,FG,0,0,826.0,2021,"34,7114",2024,782,2024,2024,71.0
4,16,71,71012,71012,Carpino,,FG,0,0,3881.0,2021,"80,0492",2024,3747,2024,2024,71.0
4,16,71,71013,71013,Casalnuovo Monterotaro,,FG,0,0,1379.0,2021,"48,3610",2024,1355,2024,2024,71.0
4,16,71,71014,71014,Casalvecchio di Puglia,,FG,0,0,1704.0,2021,"31,9322",2024,1633,2024,2024,71.0
4,16,71,71015,71015,Castelluccio dei Sauri,,FG,0,0,2038.0,2021,"51,4736",2024,1999,2024,2024,71.0
4,16,71,71016,71016,Castelluccio Valmaggiore,,FG,0,0,1226.0,2021,"26,7854",2024,1183,2024,2024,71.0
4,16,71,71017,71017,Castelnuovo della Daunia,,FG,0,0,1292.0,2021,"61,4860",2024,1240,2024,2024,71.0
4,16,71,71018,71018,Celenza Valfortore,,FG,0,0,1403.0,2021,"65,4172",2024,1302,2024,2024,71.0
4,16,71,71019,71019,Celle di San Vito,,FG,0,0,147.0,2021,"18,4130",2024,142,2024,2024,71.0
4,16,71,71020,71020,Cerignola,,FG,0,0,57127.0,2021,"593,9176",2024,56900,2024,2024,71.0
4,16,71,71021,71021,Chieuti,,FG,0,0,1563.0,2021,"61,5172",2024,1470,2024,2024,71.0
4,16,71,71022,71022,Deliceto,,FG,0,0,3563.0,2021,"75,8520",2024,3464,2024,2024,71.0
4,16,71,71023,71023,Faeto,,FG,0,0,606.0,2021,"26,0981",2024,609,2024,2024,71.0
4,16,71,71024,71024,Foggia,,FG,1,0,146803.0,2021,"509,2543",2024,145198,2024,2024,71.0
4,16,71,71025,71025,Ischitella,,FG,0,0,4155.0,2021,"85,4745",2024,4057,2024,2024,71.0
4,16,71,71026,71026,Isole Tremiti,,FG,0,0,464.0,2021,"3,1943",2024,486,2024,2024,71.0
4,16,71,71027,71027,Lesina,,FG,0,0,6220.0,2021,"160,2258",2024,6217,2024,2024,71.0
4,16,71,71028,71028,Lucera,,FG,0,0,31458.0,2021,"339,7869",2024,30591,2024,2024,71.0
4,16,71,71029,71029,Manfredonia,,FG,0,0,54342.0,2021,"354,7950",2024,53391,2024,2024,71.0
4,16,71,71031,71031,Mattinata,,FG,0,0,6031.0,2021,"73,4861",2024,5876,2024,2024,71.0
4,16,71,71032,71032,Monteleone di Puglia,,FG,0,0,959.0,2021,"36,4104",2024,907,2024,2024,71.0
4,16,71,71033,71033,Monte Sant'Angelo,,FG,0,0,11508.0,2021,"245,1492",2024,11006,2024,2024,71.0
4,16,71,71034,71034,Motta Montecorvino,,FG,0,0,655.0,2021,"19,9411",2024,603,2024,2024,71.0
4,16,71,71035,71035,Orsara di Puglia,,FG,0,0,2521.0,2021,"83,0055",2024,2477,2024,2024,71.0
4,16,71,71036,71036,Orta Nova,,FG,0,0,16869.0,2021,"105,2375",2024,16597,2024,2024,71.0
4,16,71,71037,71037,Panni,,FG,0,0,714.0,2021,"32,7042",2024,672,2024,2024,71.0
4,16,71,71038,71038,Peschici,,FG,0,0,4305.0,2021,"49,3846",2024,4276,2024,2024,71.0
4,16,71,71039,71039,Pietramontecorvino,,FG,0,0,2511.0,2021,"71,6453",2024,2415,2024,2024,71.0
4,16,71,71040,71040,Poggio Imperiale,,FG,0,0,2511.0,2021,"52,8825",2024,2516,2024,2024,71.0
4,16,71,71041,71041,Rignano Garganico,,FG,0,0,1847.0,2021,"89,3967",2024,1748,2024,2024,71.0
4,16,71,71042,71042,Rocchetta Sant'Antonio,,FG,0,0,1683.0,2021,"72,4650",2024,1616,2024,2024,71.0
4,16,71,71043,71043,Rodi Garganico,,FG,0,0,3350.0,2021,"13,5157",2024,3323,2024,2024,71.0
4,16,71,71044,71044,Roseto Valfortore,,FG,0,0,986.0,2021,"50,0513",2024,981,2024,2024,71.0
4,16,71,71046,71046,San Giovanni Rotondo,,FG,0,0,26382.0,2021,"261,9689",2024,26249,2024,2024,71.0
4,16,71,71047,71047,San Marco in Lamis,,FG,0,0,12789.0,2021,"234,1972",2024,12313,2024,2024,71.0
4,16,71,71048,71048,San Marco la Catola,,FG,0,0,890.0,2021,"28,6248",2024,841,2024,2024,71.0
4,16,71,71049,71049,San Nicandro Garganico,,FG,0,0,13986.0,2021,"173,3573",2024,13485,2024,2024,71.0
4,16,71,71050,71050,San Paolo di Civitate,,FG,0,0,5563.0,2021,"91,1609",2024,5344,2024,2024,71.0
4,16,71,71051,71051,San Severo,,FG,0,0,49843.0,2021,"336,3048",2024,49136,2024,2024,71.0
4,16,71,71052,71052,Sant'Agata di Puglia,,FG,0,0,1831.0,2021,"116,1328",2024,1769,2024,2024,71.0
4,16,71,71053,71053,Serracapriola,,FG,0,0,3704.0,2021,"143,3327",2024,3566,2024,2024,71.0
4,16,71,71054,71054,Stornara,,FG,0,0,5707.0,2021,"33,8637",2024,5770,2024,2024,71.0
4,16,71,71055,71055,Stornarella,,FG,0,0,5228.0,2021,"33,8121",2024,5338,2024,2024,71.0
4,16,71,71056,71056,Torremaggiore,,FG,0,0,16567.0,2021,"210,0083",2024,16371,2024,2024,71.0
4,16,71,71058,71058,Troia,,FG,0,0,6771.0,2021,"168,2451",2024,6574,2024,2024,71.0
4,16,71,71059,71059,Vico del Gargano,,FG,0,0,7353.0,2021,"111,0362",2024,7207,2024,2024,71.0
4,16,71,71060,71060,Vieste,,FG,0,0,13434.0,2021,"169,2698",2024,13279,2024,2024,71.0
4,16,71,71061,71061,Volturara Appula,,FG,0,0,391.0,2021,"51,9970",2024,353,2024,2024,71.0
4,16,71,71062,71062,Volturino,,FG,0,0,1554.0,2021,"58,3471",2024,1503,2024,2024,71.0
4,16,71,71063,71063,Ordona,,FG,0,0,2820.0,2021,"39,5653",2024,3375,2024,2024,71.0
4,16,71,71064,71064,Zapponeta,,FG,0,0,3284.0,2021,"41,7454",2024,3237,2024,2024,71.0
4,16,272,72001,72001,Acquaviva delle Fonti,,BA,0,0,20087.0,2021,"132,0244",2024,19746,2024,2024,72.0
4,16,272,72002,72002,Adelfia,,BA,0,0,16554.0,2021,"29,8140",2024,16436,2024,2024,72.0
4,16,272,72003,72003,Alberobello,,BA,0,0,10331.0,2021,"40,8230",2024,10102,2024,2024,72.0
4,16,272,72004,72004,Altamura,,BA,0,0,69855.0,2021,"431,3698",2024,70163,2024,2024,72.0
4,16,272,72006,72006,Bari,,BA,1,1,315948.0,2021,"117,5569",2024,315831,2024,2024,72.0
4,16,272,72008,72008,Binetto,,BA,0,0,2138.0,2021,"17,6537",2024,2164,2024,2024,72.0
4,16,272,72010,72010,Bitetto,,BA,0,0,11794.0,2021,"33,9452",2024,11742,2024,2024,72.0
4,16,272,72011,72011,Bitonto,,BA,0,0,53396.0,2021,"174,3367",2024,52958,2024,2024,72.0
4,16,272,72012,72012,Bitritto,,BA,0,0,11287.0,2021,"17,9815",2024,11428,2024,2024,72.0
4,16,272,72014,72014,Capurso,,BA,0,0,15275.0,2021,"15,1051",2024,15073,2024,2024,72.0
4,16,272,72015,72015,Casamassima,,BA,0,0,19404.0,2021,"78,4318",2024,19213,2024,2024,72.0
4,16,272,72016,72016,Cassano delle Murge,,BA,0,0,14970.0,2021,"90,1971",2024,15126,2024,2024,72.0
4,16,272,72017,72017,Castellana Grotte,,BA,0,0,19401.0,2021,"69,1287",2024,19697,2024,2024,72.0
4,16,272,72018,72018,Cellamare,,BA,0,0,5798.0,2021,"5,9107",2024,5790,2024,2024,72.0
4,16,272,72019,72019,Conversano,,BA,0,0,25784.0,2021,"128,4208",2024,25938,2024,2024,72.0
4,16,272,72020,72020,Corato,,BA,0,0,47117.0,2021,"169,2780",2024,46938,2024,2024,72.0
4,16,272,72021,72021,Gioia del Colle,,BA,0,0,26731.0,2021,"208,9351",2024,26465,2024,2024,72.0
4,16,272,72022,72022,Giovinazzo,,BA,0,0,19485.0,2021,"44,2848",2024,19156,2024,2024,72.0
4,16,272,72023,72023,Gravina in Puglia,,BA,0,0,42915.0,2021,"384,7183",2024,42146,2024,2024,72.0
4,16,272,72024,72024,Grumo Appula,,BA,0,0,12284.0,2021,"81,3013",2024,12075,2024,2024,72.0
4,16,272,72025,72025,Locorotondo,,BA,0,0,13978.0,2021,"48,1788",2024,13859,2024,2024,72.0
4,16,272,72027,72027,Modugno,,BA,0,0,36539.0,2021,"32,2363",2024,36038,2024,2024,72.0
4,16,272,72028,72028,Mola di Bari,,BA,0,0,24625.0,2021,"50,9421",2024,24245,2024,2024,72.0
4,16,272,72029,72029,Molfetta,,BA,0,0,57645.0,2021,"59,1111",2024,57229,2024,2024,72.0
4,16,272,72030,72030,Monopoli,,BA,0,0,48078.0,2021,"157,8626",2024,47757,2024,2024,72.0
4,16,272,72031,72031,Noci,,BA,0,0,18444.0,2021,"150,5967",2024,18122,2024,2024,72.0
4,16,272,72032,72032,Noicattaro,,BA,0,0,26016.0,2021,"40,7926",2024,25902,2024,2024,72.0
4,16,272,72033,72033,Palo del Colle,,BA,0,0,20761.0,2021,"79,7123",2024,20366,2024,2024,72.0
4,16,272,72034,72034,Poggiorsini,,BA,0,0,1291.0,2021,"43,4435",2024,1275,2024,2024,72.0
4,16,272,72035,72035,Polignano a Mare,,BA,0,0,17680.0,2021,"63,0967",2024,17353,2024,2024,72.0
4,16,272,72036,72036,Putignano,,BA,0,0,26087.0,2021,"100,1540",2024,25718,2024,2024,72.0
4,16,272,72037,72037,Rutigliano,,BA,0,0,18262.0,2021,"53,8522",2024,18223,2024,2024,72.0
4,16,272,72038,72038,Ruvo di Puglia,,BA,0,0,24520.0,2021,"223,8251",2024,24254,2024,2024,72.0
4,16,272,72039,72039,Sammichele di Bari,,BA,0,0,6074.0,2021,"34,2339",2024,5908,2024,2024,72.0
4,16,272,72040,72040,Sannicandro di Bari,,BA,0,0,9592.0,2021,"56,7931",2024,9555,2024,2024,72.0
4,16,272,72041,72041,Santeramo in Colle,,BA,0,0,25870.0,2021,"144,8516",2024,25648,2024,2024,72.0
4,16,272,72043,72043,Terlizzi,,BA,0,0,26209.0,2021,"69,2295",2024,25982,2024,2024,72.0
4,16,272,72044,72044,Toritto,,BA,0,0,8061.0,2021,"75,3507",2024,7972,2024,2024,72.0
4,16,272,72046,72046,Triggiano,,BA,0,0,26113.0,2021,"20,1384",2024,25764,2024,2024,72.0
4,16,272,72047,72047,Turi,,BA,0,0,12928.0,2021,"71,3995",2024,12968,2024,2024,72.0
4,16,272,72048,72048,Valenzano,,BA,0,0,17457.0,2021,"15,9787",2024,17220,2024,2024,72.0
4,16,73,73001,73001,Avetrana,,TA,0,0,6311.0,2021,"74,1708",2024,6160,2024,2024,73.0
4,16,73,73002,73002,Carosino,,TA,0,0,6663.0,2021,"10,9347",2024,6468,2024,2024,73.0
4,16,73,73003,73003,Castellaneta,,TA,0,0,16343.0,2021,"242,3890",2024,15927,2024,2024,73.0
4,16,73,73004,73004,Crispiano,,TA,0,0,13231.0,2021,"112,3006",2024,12939,2024,2024,73.0
4,16,73,73005,73005,Faggiano,,TA,0,0,3423.0,2021,"21,0646",2024,3374,2024,2024,73.0
4,16,73,73006,73006,Fragagnano,,TA,0,0,4999.0,2021,"22,4128",2024,4927,2024,2024,73.0
