ID_COMUNE,COMUNE,INCIDENTI_TOTALI,RESIDENTI,SUPERFICIE (KMQ),ID_REGIONE,REGIONE,INCIDENTI_MEDI_ANNUI,DENSITA_POPOLAZIONE,DENSITA_INCIDENTI_MEDIA,INCIDENTI_PRO_CAPITE(1000)_MEDIA,CLASSE_DEMOGRAFICA,CLASSE_SUPERFICIE
1025,Bibiana,54,3306.1666666666665,18.5980375,1,Piemonte,2.25,177.7696526672057,0.12098050667980426,0.6805464535968141,Piccolo,Piccolo
1026,Bobbio Pellice,3,569.8260869565217,94.08191304347827,1,Piemonte,0.125,6.0567017455649195,0.0013286294459407251,0.21936517625515028,Molto piccolo,Medio
1027,Bollengo,133,2090.625,14.22345,1,Piemonte,5.541666666666667,146.9843814264472,0.38961480278460336,2.6507224713502744,Piccolo,Piccolo
1028,Borgaro Torinese,471,12864.916666666666,13.252933333333333,1,Piemonte,19.625,970.72220489552,1.4808042496252403,1.5254665466157964,Medio,Piccolo
1029,Borgiallo,6,551.1739130434783,6.964786956521739,1,Piemonte,0.25,79.13722508444654,0.03589485242845844,0.4535773447976651,Molto piccolo,Molto piccolo
1030,Borgofranco d'Ivrea,177,3635.25,13.418916666666668,1,Piemonte,7.375,270.90487930595486,0.549597272507095,2.028746303555464,Piccolo,Piccolo
1031,Borgomasino,8,805.0,12.3712125,1,Piemonte,0.3333333333333333,65.07042054285301,0.02694427351670932,0.4140786749482402,Molto piccolo,Piccolo
1032,Borgone Susa,114,2261.3333333333335,4.961683333333334,1,Piemonte,4.75,455.7593021185686,0.9573363878522408,2.1005306603773586,Piccolo,Molto piccolo
1033,Bosconero,56,3062.125,10.919058333333334,1,Piemonte,2.3333333333333335,280.4385604069948,0.21369364116411138,0.7619980677906139,Piccolo,Piccolo
1034,Brandizzo,265,8306.291666666666,6.307833333333334,1,Piemonte,11.041666666666666,1316.8216767511294,1.7504689935794115,1.3293136227056799,Medio,Molto piccolo
1035,Bricherasio,136,4429.083333333333,22.758466666666667,1,Piemonte,5.666666666666667,194.6125544486008,0.24899158408445796,1.2794220022954337,Piccolo,Piccolo
1036,Brosso,5,443.4782608695652,11.135000000000002,1,Piemonte,0.20833333333333334,39.8274145370063,0.01870977398593025,0.4697712418300654,Molto piccolo,Piccolo
1037,Brozolo,21,464.82608695652175,8.94996956521739,1,Piemonte,0.875,51.936052247930895,0.09776569558409964,1.8824244691796839,Molto piccolo,Molto piccolo
1038,Bruino,322,8328.083333333334,5.570116666666666,1,Piemonte,13.416666666666666,1495.1362478942692,2.408686831813816,1.6110149394118292,Medio,Molto piccolo
1039,Brusasco,49,1615.2916666666667,14.359183333333334,1,Piemonte,2.0416666666666665,112.49188962696347,0.14218543069417827,1.2639616168390642,Piccolo,Piccolo
1040,Bruzolo,65,1488.875,12.569783333333334,1,Piemonte,2.7083333333333335,118.44874016656347,0.21546380406981294,1.8190468194665996,Piccolo,Piccolo
1041,Buriasco,86,1371.3333333333333,14.6868,1,Piemonte,3.5833333333333335,93.3718259480168,0.24398325934399145,2.6130286825473994,Piccolo,Piccolo
1042,Burolo,42,1232.2608695652175,5.475995652173913,1,Piemonte,1.75,225.02955587191212,0.3195765868267752,1.4201538352974383,Piccolo,Molto piccolo
1043,Busano,71,1554.75,5.061266666666667,1,Piemonte,2.9583333333333335,307.1859481816146,0.5845045377310029,1.9027710778796163,Piccolo,Molto piccolo
1044,Bussoleno,221,6183.375,37.080391666666664,1,Piemonte,9.208333333333334,166.75592468346366,0.24833430606967252,1.4892082937446514,Medio,Piccolo
1045,Buttigliera Alta,125,6415.166666666667,8.0973,1,Piemonte,5.208333333333333,792.2599714308061,0.6432185214001374,0.8118781013743472,Medio,Molto piccolo
1046,Cafasse,126,3469.6666666666665,10.231216666666667,1,Piemonte,5.25,339.12551944783365,0.5131354530986051,1.5131136516476127,Piccolo,Piccolo
1047,Caluso,255,7415.791666666667,39.49248333333333,1,Piemonte,10.625,187.77729432900523,0.2690385385573373,1.4327533023558958,Medio,Piccolo
1048,Cambiano,216,6056.208333333333,14.131383333333332,1,Piemonte,9.0,428.56443636681007,0.636880324290026,1.4860783355922642,Medio,Piccolo
1049,Campiglione Fenile,32,1348.0434782608695,11.086352173913044,1,Piemonte,1.3333333333333333,121.59486340627979,0.12026799369325099,0.9890877815406118,Piccolo,Piccolo
1050,Candia Canavese,82,1258.8333333333333,9.131758333333334,1,Piemonte,3.4166666666666665,137.85223911787708,0.37415211199741555,2.714153316562955,Piccolo,Molto piccolo
1051,Candiolo,230,5547.291666666667,11.849895833333333,1,Piemonte,9.583333333333334,468.12999411035617,0.8087272215824682,1.7275697600180269,Medio,Piccolo
1052,Canischio,4,288.04347826086956,11.95048695652174,1,Piemonte,0.16666666666666666,24.103074570001148,0.013946433084528965,0.5786163522012578,Molto piccolo,Piccolo
1053,Cantalupa,16,2475.9565217391305,11.1953,1,Piemonte,0.6666666666666666,221.16035494708768,0.059548798751857174,0.2692562089896453,Piccolo,Piccolo
1054,Cantoira,12,575.5833333333334,23.031899999999997,1,Piemonte,0.5,24.99070130268599,0.021709020966572453,0.8686839438251049,Molto piccolo,Piccolo
1055,Caprie,100,2041.7083333333333,16.407283333333336,1,Piemonte,4.166666666666667,124.43914643598319,0.25395225900692475,2.0407746780677947,Piccolo,Piccolo
1056,Caravino,29,972.0434782608696,11.537086956521739,1,Piemonte,1.2083333333333333,84.25380530840052,0.10473469931248815,1.243085685318543,Molto piccolo,Piccolo
1057,Carema,48,762.25,10.258058333333333,1,Piemonte,2.0,74.30743472408278,0.19496867097168324,2.6238110856018366,Molto piccolo,Piccolo
1058,Carignano,395,9067.958333333334,50.68335,1,Piemonte,16.458333333333332,178.9139497158995,0.3247286008784607,1.8149987823425888,Medio,Medio
1059,Carmagnola,1478,27717.125,95.71509166666665,1,Piemonte,61.583333333333336,289.57946461072714,0.6434025424935167,2.2218514125593236,Grande,Medio
1060,Casalborgone,46,1846.875,20.1248,1,Piemonte,1.9166666666666667,91.77109834631896,0.09523904171304394,1.0377890580936266,Piccolo,Piccolo
1061,Cascinette d'Ivrea,28,1488.0,2.1725958333333333,1,Piemonte,1.1666666666666667,684.8949892889267,0.5369920390930205,0.7840501792114696,Piccolo,Molto piccolo
1062,Caselette,155,2910.7083333333335,14.313725,1,Piemonte,6.458333333333333,203.35086312845422,0.4511986455889947,2.2188184433914997,Piccolo,Piccolo
1063,Caselle Torinese,872,16411.75,26.991416666666666,1,Piemonte,36.333333333333336,608.0358879520342,1.346106941404212,2.2138610040570526,Medio,Piccolo
1064,Castagneto Po,97,1712.0,11.48175,1,Piemonte,4.041666666666667,149.10619025845364,0.35200789658951526,2.3607866043613708,Piccolo,Piccolo
1065,Castagnole Piemonte,30,2128.4583333333335,17.27958333333333,1,Piemonte,1.25,123.17764220780789,0.07233970726531794,0.5872795254781433,Piccolo,Piccolo
1066,Castellamonte,413,9716.625,38.706295833333336,1,Piemonte,17.208333333333332,251.0347423023666,0.4445874492209546,1.7710196012847395,Medio,Piccolo
